PMID	Citations	YearPubmed	Journal	Title	Abstract
24885402	2	2014	BMC Genomics	Nucleosome positioning and histone modifications define relationships between regulatory elements and nearby gene expression in breast epithelial cells.	BACKGROUND: The precise nature of how cell type specific chromatin structures at enhancer sites affect gene expression is largely unknown. Here we identified cell type specific enhancers coupled with gene expression in two different types of breast epithelial cells, HMEC (normal breast epithelial cells) and MDAMB231 (triple negative breast cancer cell line).RESULTS: Enhancers were defined by modified neighboring histones [using chromatin immunoprecipitation followed by sequencing (ChIP-seq)] and nucleosome depletion [using formaldehyde-assisted isolation of regulatory elements followed by sequencing (FAIRE-seq)]. Histone modifications at enhancers were related to the expression levels of nearby genes up to 750 kb away. These expression levels were correlated with enhancer status (poised or active), defined by surrounding histone marks. Furthermore, about fifty percent of poised and active enhancers contained nucleosome-depleted regions. We also identified response element motifs enriched at these enhancer sites that revealed key transcription factors (e.g. TP63) likely involved in regulating breast epithelial enhancer-mediated gene expression. By utilizing expression data, potential target genes of more than 600 active enhancers were identified. These genes were involved in proteolysis, epidermis development, cell adhesion, mitosis, cell cycle, and DNA replication.CONCLUSIONS: These findings facilitate the understanding of epigenetic regulation specifically, such as the relationships between regulatory elements and gene expression and generally, how breast epithelial cellular phenotypes are determined by cell type specific enhancers.
24763502	2	2014	PLoS One	Characterization of genomic vitamin D receptor binding sites through chromatin looping and opening.	The vitamin D receptor (VDR) is a transcription factor that mediates the genomic effects of 1α,25-dihydroxyvitamin D3 (1,25(OH)2D3). Genome-wide there are several thousand binding sites and hundreds of primary 1,25(OH)2D3 target genes, but their functional relation is largely elusive. In this study, we used ChIA-PET data of the transcription factor CTCF in combination with VDR ChIP-seq data, in order to map chromatin domains containing VDR binding sites. In total, we found 1,599 such VDR containing chromatin domains and studied in THP-1 human monocytic leukemia cells four representatives of them. Our combined ChIP-seq and FAIRE-seq time course data showed that each of these four domains contained a master VDR binding site, where an increase of VDR binding pairs with 1,25(OH)2D3-promoted chromatin opening and the presence of a highly significant DR3-type sequence below the peak summit. These sites differed in their relative VDR binding but not in their kinetics, while other loci either had a weaker and delayed VDR association or could not be confirmed at all. All studied chromatin domains contained at least one primary 1,25(OH)2D3 target gene demonstrating a characteristic slope of mRNA increase, while neighboring genes responded delayed, if at all. In conclusion, the observation of ligand-inducible VDR binding and chromatin opening combined with a DR3-type sequence highlighted genome-wide 160 VDR loci that have within their chromatin domain a more than 4-fold increased likelihood to identify a primary 1,25(OH)2D3 target gene than in the vicinity of other genomic VDR binding sites.
25482012	1	2014	Biochim Biophys Acta	The transcriptional regulator BCL6 participates in the secondary gene regulatory response to vitamin D.	The vitamin D metabolite 1,25-dihydroxyvitamin D3 (1,25(OH)2D3) is the high affinity ligand of the transcription factor vitamin D receptor (VDR) and therefore a direct regulator of transcription. Transcriptome-wide analysis of THP-1 human monocytes had indicated more than 600 genes to be significantly (p&lt;0.05) stimulated after 4h incubation with 1,25(OH)2D3, but only 67 of them where more than 1.5-fold up-regulated. These include the genes encoding for the transcription factors BCL6, NFE2, POU4F2 and ELF4, which are controlled by one or two VDR binding sites within their chromosomal domains. The latter are defined via DNA loop formation mediated by the transcription factor CTCF that is highly conserved in its genome-wide loci. We found BCL6 being most responsive to 1,25(OH)2D3 and selected it for further analysis. An incubation of THP-1 cells with 1,25(OH)2D3 for 24h resulted in a significant (p&lt;0.001) change in the mRNA expression of more than 1600 genes, of which 132 were at least 2-fold up-regulated. About half of the latter genes are secondary 1,25(OH)2D3 targets, since they do not carry any VDR binding site within their chromosomal domain. Chromatin immunoprecipitation sequencing datasets indicated that the majority of these domains contain a BCL6 binding site. We followed the secondary transcriptional response to 1,25(OH)2D3 for eight representative gene examples and confirmed the binding of CTCF and BCL6 to their respective chromosomal domains. In conclusion, our study indicated that in monocytes most of the physiological responses to 1,25(OH)2D3 involve the action of the transcription factor BCL6.
24992477	1	2014	PLoS Genet	Evolution and genetic architecture of chromatin accessibility and function in yeast.	Chromatin accessibility is an important functional genomics phenotype that influences transcription factor binding and gene expression. Genome-scale technologies allow chromatin accessibility to be mapped with high-resolution, facilitating detailed analyses into the genetic architecture and evolution of chromatin structure within and between species. We performed Formaldehyde-Assisted Isolation of Regulatory Elements sequencing (FAIRE-Seq) to map chromatin accessibility in two parental haploid yeast species, Saccharomyces cerevisiae and Saccharomyces paradoxus and their diploid hybrid. We show that although broad-scale characteristics of the chromatin landscape are well conserved between these species, accessibility is significantly different for 947 regions upstream of genes that are enriched for GO terms such as intracellular transport and protein localization exhibit. We also develop new statistical methods to investigate the genetic architecture of variation in chromatin accessibility between species, and find that cis effects are more common and of greater magnitude than trans effects. Interestingly, we find that cis and trans effects at individual genes are often negatively correlated, suggesting widespread compensatory evolution to stabilize levels of chromatin accessibility. Finally, we demonstrate that the relationship between chromatin accessibility and gene expression levels is complex, and a significant proportion of differences in chromatin accessibility might be functionally benign.
24373132	1	2014	J Integr Plant Biol	A step-by-step protocol for formaldehyde-assisted isolation of regulatory elements from Arabidopsis thaliana.	The control of gene expression by transcriptional regulators and other types of functionally relevant DNA transactions such as chromatin remodeling and replication underlie a vast spectrum of biological processes in all organisms. DNA transactions require the controlled interaction of proteins with DNA sequence motifs which are often located in nucleosome-depleted regions (NDRs) of the chromatin. Formaldehyde-assisted isolation of regulatory elements (FAIRE) has been established as an easy-to-implement method for the isolation of NDRs from a number of eukaryotic organisms, and it has been successfully employed for the discovery of new regulatory segments in genomic DNA from, for example, yeast, Drosophila, and humans. Until today, however, FAIRE has only rarely been employed in plant research and currently no detailed FAIRE protocol for plants has been published. Here, we provide a step-by-step FAIRE protocol for NDR discovery in Arabidopsis thaliana. We demonstrate that NDRs isolated from plant chromatin are readily amenable to quantitative polymerase chain reaction and next-generation sequencing. Only minor modification of the FAIRE protocol will be needed to adapt it to other plants, thus facilitating the global inventory of regulatory regions across species.
25494698	0	2014	BMC Genomics	Unbiased chromatin accessibility profiling by RED-seq uncovers unique features of nucleosome variants in vivo.	BACKGROUND: Differential accessibility of DNA to nuclear proteins underlies the regulation of numerous cellular processes. Although DNA accessibility is primarily determined by the presence or absence of nucleosomes, differences in nucleosome composition or dynamics may also regulate accessibility. Methods for mapping nucleosome positions and occupancies genome-wide (MNase-seq) have uncovered the nucleosome landscapes of many different cell types and organisms. Conversely, methods specialized for the detection of large nucleosome-free regions of chromatin (DNase-seq, FAIRE-seq) have uncovered numerous gene regulatory elements. However, these methods are less successful in measuring the accessibility of DNA sequences within nucelosome arrays.RESULTS: Here we probe the genome-wide accessibility of multiple cell types in an unbiased manner using restriction endonuclease digestion of chromatin coupled to deep sequencing (RED-seq). Using this method, we identified differences in chromatin accessibility between populations of cells, not only in nucleosome-depleted regions of the genome (e.g., enhancers and promoters), but also within the majority of the genome that is packaged into nucleosome arrays. Furthermore, we identified both large differences in chromatin accessibility in distinct cell lineages and subtle but significant changes during differentiation of mouse embryonic stem cells (ESCs). Most significantly, using RED-seq, we identified differences in accessibility among nucleosomes harboring well-studied histone variants, and show that these differences depend on factors required for their deposition.CONCLUSIONS: Using an unbiased method to probe chromatin accessibility genome-wide, we uncover unique features of chromatin structure that are not observed using more widely-utilized methods. We demonstrate that different types of nucleosomes within mammalian cells exhibit different degrees of accessibility. These findings provide significant insight into the regulation of DNA accessibility.
25431176	0	2014	J Bone Miner Res	Genomewide comprehensive analysis reveals critical cooperation between Smad and c-Fos in RANKL-induced osteoclastogenesis.	We have previously reported that transforming growth factor β (TGF-β) plays an essential role in receptor activator of nuclear factor-κB ligand (RANKL)-induced osteoclastogenesis. However, the detailed underlying molecular mechanisms still remain unclear. Formaldehyde-assisted isolation of regulatory elements (FAIRE) and chromatin immunoprecipitation (ChIP) followed by sequencing (FAIRE-seq and ChIP-seq) analyses indicated the cooperation of Smad2/3 with c-Fos during osteoclastogenesis. Biochemical analysis and immunocytochemical analysis revealed that physical interaction between Smad2/3 and c-Fos is required for their nuclear translocation. The gene expression of nuclear factor of activated T-cells, cytoplasmic 1 (Nfatc1), a key regulator of osteoclastogenesis, was regulated by RANKL and TGF-β, and c-Fos binding to open chromatin sites was suppressed by inhibition of TGF-β signaling by SB431542. Conversely, Smad2/3 binding to Nfatc1 was impaired by c-Fos deficiency. These results suggest that TGF-β regulates RANKL-induced osteoclastogenesis through reciprocal cooperation between Smad2/3 and c-Fos.
25335464	0	2014	Stem Cells	Comparative FAIRE-seq analysis reveals distinguishing features of the chromatin structure of ground state- and primed-pluripotent cells.	Both pluripotent embryonic stem cells (ESCs), established from preimplantation murine blastocysts, and epiblast stem cells (EpiSCs), established from postimplantation embryos, can self-renew in culture or differentiate into each of the primary germ layers. While the core transcription factors (TFs) OCT4, SOX2, and NANOG are expressed in both cell types, the gene expression profiles and other features suggest that ESCs and EpiSCs reflect distinct developmental maturation stages of the epiblast in vivo. Accordingly, &quot;naïve&quot; or &quot;ground state&quot; ESCs resemble cells of the inner cell mass, whereas &quot;primed&quot; EpiSCs resemble cells of the postimplantation egg cylinder. To gain insight into the relationship between naïve and primed pluripotent cells, and of each of these pluripotent states to that of nonpluripotent cells, we have used FAIRE-seq to generate a comparative atlas of the accessible chromatin regions within ESCs, EpiSCs, multipotent neural stem cells, and mouse embryonic fibroblasts. We find a distinction between the accessible chromatin patterns of pluripotent and somatic cells that is consistent with the highly related phenotype of ESCs and EpiSCs. However, by defining cell-specific and shared regions of open chromatin, and integrating these data with published gene expression and ChIP analyses, we also illustrate unique features of the chromatin of naïve and primed cells. Functional studies suggest that multiple stage-specific enhancers regulate ESC- or EpiSC-specific gene expression, and implicate auxiliary TFs as important modulators for stage-specific activation by the core TFs. Together these observations provide insights into the chromatin structure dynamics accompanying transitions between these pluripotent states.
23570689	16	2013	Genome Res	Maps of open chromatin highlight cell type-restricted patterns of regulatory sequence variation at hematological trait loci.	Nearly three-quarters of the 143 genetic signals associated with platelet and erythrocyte phenotypes identified by meta-analyses of genome-wide association (GWA) studies are located at non-protein-coding regions. Here, we assessed the role of candidate regulatory variants associated with cell type-restricted, closely related hematological quantitative traits in biologically relevant hematopoietic cell types. We used formaldehyde-assisted isolation of regulatory elements followed by next-generation sequencing (FAIRE-seq) to map regions of open chromatin in three primary human blood cells of the myeloid lineage. In the precursors of platelets and erythrocytes, as well as in monocytes, we found that open chromatin signatures reflect the corresponding hematopoietic lineages of the studied cell types and associate with the cell type-specific gene expression patterns. Dependent on their signal strength, open chromatin regions showed correlation with promoter and enhancer histone marks, distance to the transcription start site, and ontology classes of nearby genes. Cell type-restricted regions of open chromatin were enriched in sequence variants associated with hematological indices. The majority (63.6%) of such candidate functional variants at platelet quantitative trait loci (QTLs) coincided with binding sites of five transcription factors key in regulating megakaryopoiesis. We experimentally tested 13 candidate regulatory variants at 10 platelet QTLs and found that 10 (76.9%) affected protein binding, suggesting that this is a frequent mechanism by which regulatory variants influence quantitative trait levels. Our findings demonstrate that combining large-scale GWA data with open chromatin profiles of relevant cell types can be a powerful means of dissecting the genetic architecture of closely related quantitative traits.
23770639	9	2013	Nat Biotechnol	Uniform, optimal signal processing of mapped deep-sequencing data.	Despite their apparent diversity, many problems in the analysis of high-throughput sequencing data are merely special cases of two general problems, signal detection and signal estimation. Here we adapt formally optimal solutions from signal processing theory to analyze signals of DNA sequence reads mapped to a genome. We describe DFilter, a detection algorithm that identifies regulatory features in ChIP-seq, DNase-seq and FAIRE-seq data more accurately than assay-specific algorithms. We also describe EFilter, an estimation algorithm that accurately predicts mRNA levels from as few as 1-2 histone profiles (R ∼0.9). Notably, the presence of regulatory motifs in promoters correlates more with histone modifications than with mRNA levels, suggesting that histone profiles are more predictive of cis-regulatory mechanisms. We show by applying DFilter and EFilter to embryonic forebrain ChIP-seq data that regulatory protein identification and functional annotation are feasible despite tissue heterogeneity. The mathematical formalism underlying our tools facilitates integrative analysis of data from virtually any sequencing-based functional profile.
24185200	6	2013	Biochim Biophys Acta	Dynamics of 1α,25-dihydroxyvitamin D3-dependent chromatin accessibility of early vitamin D receptor target genes.	The signaling cascade of the transcription factor vitamin D receptor (VDR) is triggered by its specific ligand 1α,25-dihydroxyvitamin D3 (1α,25(OH)2D3). In this study we demonstrate that in THP-1 human monocytic leukemia cells 87.4% of the 1034 most prominent genome-wide VDR binding sites co-localize with loci of open chromatin. At 165 of them 1α,25(OH)2D3 strongly increases chromatin accessibility and has at further 217 sites weaker effects. Interestingly, VDR binding sites in 1α,25(OH)2D3-responsive chromatin regions are far more often composed of direct repeats with 3 intervening nucleotides (DR3s) than those in ligand insensitive regions. DR3-containing VDR sites are enriched in the neighborhood of genes that are involved in controling cellular growth, while non-DR3 VDR binding is often found close to genes related to immunity. At the example of six early VDR target genes we show that the slope of their 1α,25(OH)2D3-induced transcription correlates with the basal chromatin accessibility of their major VDR binding regions. However, the chromatin loci controlling these genes are indistinguishable in their VDR association kinetics. Taken together, ligand responsive chromatin loci represent dynamically regulated contact points of VDR with the genome, from where it controls early 1α,25(OH)2D3 target genes.
24186201	3	2013	Oncogene	Alterations in chromatin accessibility and DNA methylation in clear cell renal cell carcinoma.	Recent studies have demonstrated that in clear cell renal cell carcinoma (ccRCC) several chromatin remodeling enzymes are genetically inactivated. Although, growing evidence in cancer models has demonstrated the importance of epigenetic changes, currently only changes in DNA methylation can be accurately determined from clinical samples. To address this limitation, we have applied formaldehyde-assisted isolation of regulatory elements (FAIREs) combined with next-generation sequencing (FAIRE-seq) to identify specific changes in chromatin accessibility in clinical samples of ccRCC. We modified the FAIRE procedure to allow us to examine chromatin accessibility for small samples of solid tumors. Our FAIRE results were compared with DNA-methylation analysis and show how chromatin accessibility decreases at many sites where DNA-methylation remains unchanged. In addition, our FAIRE-seq analysis allowed us to identify regulatory elements associated with both normal and tumor tissue. We have identified decreases in chromatin accessibility at key ccRCC-linked genes, including PBRM1, SETD2 and MLL2. Overall, our results demonstrate the power of examining multiple aspects of the epigenome.
