PMID	Citations	YearPubmed	Journal	Title	Abstract
26067606	0	2015	Cell Host Microbe	Temporal Landscape of MicroRNA-Mediated Host-Virus Crosstalk during Productive Human Cytomegalovirus Infection.	Temporal profiles of miRNA activity during productive virus infection can provide fundamental insights into host-virus interactions. Most reported miRNA targetome analyses in the context of virus infection have been performed in latently infected cells and lack reliable models for quantifying the suppression efficacy at specific miRNA target sites. Here, we identified highly competent temporal miRNA targetomes during lytic HCMV infection by using AGO-CLIP-seq together with a bioinformatic method that quantifies miRNA functionality at a specific target site, called ACE-scoring. The repression efficiency at target sites correlates with the magnitude of the ACE-score, and temporal HCMV-encoded miRNA targetomes identified by ACE-scoring were significantly enriched in functional categories involved in pathways central for HCMV biology. Furthermore, comparative analysis between human and viral miRNA targetomes supports the existence of intimate cooperation and co-targeting between them. Our holistic survey provides a valuable resource for understanding host-virus interactions during lytic HCMV infection.
25995189	0	2015	Genes Dev	Position-specific binding of FUS to nascent RNA regulates mRNA length.	More than half of all human genes produce prematurely terminated polyadenylated short mRNAs. However, the underlying mechanisms remain largely elusive. CLIP-seq (cross-linking immunoprecipitation [CLIP] combined with deep sequencing) of FUS (fused in sarcoma) in neuronal cells showed that FUS is frequently clustered around an alternative polyadenylation (APA) site of nascent RNA. ChIP-seq (chromatin immunoprecipitation [ChIP] combined with deep sequencing) of RNA polymerase II (RNAP II) demonstrated that FUS stalls RNAP II and prematurely terminates transcription. When an APA site is located upstream of an FUS cluster, FUS enhances polyadenylation by recruiting CPSF160 and up-regulates the alternative short transcript. In contrast, when an APA site is located downstream from an FUS cluster, polyadenylation is not activated, and the RNAP II-suppressing effect of FUS leads to down-regulation of the alternative short transcript. CAGE-seq (cap analysis of gene expression [CAGE] combined with deep sequencing) and PolyA-seq (a strand-specific and quantitative method for high-throughput sequencing of 3' ends of polyadenylated transcripts) revealed that position-specific regulation of mRNA lengths by FUS is operational in two-thirds of transcripts in neuronal cells, with enrichment in genes involved in synaptic activities.
25958398	0	2015	Nucleic Acids Res	Design and bioinformatics analysis of genome-wide CLIP experiments.	The past decades have witnessed a surge of discoveries revealing RNA regulation as a central player in cellular processes. RNAs are regulated by RNA-binding proteins (RBPs) at all post-transcriptional stages, including splicing, transportation, stabilization and translation. Defects in the functions of these RBPs underlie a broad spectrum of human pathologies. Systematic identification of RBP functional targets is among the key biomedical research questions and provides a new direction for drug discovery. The advent of cross-linking immunoprecipitation coupled with high-throughput sequencing (genome-wide CLIP) technology has recently enabled the investigation of genome-wide RBP-RNA binding at single base-pair resolution. This technology has evolved through the development of three distinct versions: HITS-CLIP, PAR-CLIP and iCLIP. Meanwhile, numerous bioinformatics pipelines for handling the genome-wide CLIP data have also been developed. In this review, we discuss the genome-wide CLIP technology and focus on bioinformatics analysis. Specifically, we compare the strengths and weaknesses, as well as the scopes, of various bioinformatics tools. To assist readers in choosing optimal procedures for their analysis, we also review experimental design and procedures that affect bioinformatics analyses.
25896006	0	2015	Methods Mol Biol	Mapping RNA interactions to proteins in virions using CLIP-Seq.	RNA nanotechnology often involves protein-RNA complexes that require significant understanding of how the proteins and RNAs contact each other. The CLIP-Seq (cross-linking immunoprecipitation, and DNA sequencing) protocol can be used to probe the RNA molecules that interact with proteins. We have optimized the procedures for RNA fragmentation, immunoprecipitation, and library construction in CLIP-Seq to map the interactions between the RNA and the capsid of a simple positive-strand RNA virus. The results show that distinct portions of the viral RNA contact the capsid. The protocol should be applicable to other RNA virions and also RNA-protein nanoparticles.
25892335	0	2015	RNA Biol	Global insights into alternative polyadenylation regulation.	Alternative pre-mRNA processing greatly increases the coding capacity of the human genome and regulatory factors involved in RNA processing play critical roles in tissue development and maintenance. Indeed, abnormal functions of RNA processing factors have been associated with a wide range of human diseases from cancer to neurodegenerative disorders. While many studies have emphasized the importance of alternative splicing (AS), recent high-throughput sequencing efforts have also allowed global surveys of alternative polyadenylation (APA). For the majority of pre-mRNAs, as well as some non-coding transcripts such as lncRNAs, APA selects different 3'-ends and thus modulates the availability of regulatory sites recognized by trans-acting regulatory effectors, including miRs and RNA binding proteins (RBPs). Here, we compare the available technologies for assessing global polyadenylation patterns, summarize the roles of auxiliary factors on APA, and discuss the impact of differential polyA site (pA) selection in the determination of cell fate, transformation and disease.
25883322	0	2015	Genome Res	Antagonistic regulation of mRNA expression and splicing by CELF and MBNL proteins.	RNA binding proteins of the conserved CUGBP1, Elav-like factor (CELF) family contribute to heart and skeletal muscle development and are implicated in myotonic dystrophy (DM). To understand their genome-wide functions, we analyzed the transcriptome dynamics following induction of CELF1 or CELF2 in adult mouse heart and of CELF1 in muscle by RNA-seq, complemented by crosslinking/immunoprecipitation-sequencing (CLIP-seq) analysis of mouse cells and tissues to distinguish direct from indirect regulatory targets. We identified hundreds of mRNAs bound in their 3' UTRs by both CELF1 and the developmentally induced MBNL1 protein, a threefold greater overlap in target messages than expected, including messages involved in development and cell differentiation. The extent of 3' UTR binding by CELF1 and MBNL1 predicted the degree of mRNA repression or stabilization, respectively, following CELF1 induction. However, CELF1's RNA binding specificity in vitro was not detectably altered by coincubation with recombinant MBNL1. These findings support a model in which CELF and MBNL proteins bind independently to mRNAs but functionally compete to specify down-regulation or localization/stabilization, respectively, of hundreds of mRNA targets. Expression of many alternative 3' UTR isoforms was altered following CELF1 induction, with 3' UTR binding associated with down-regulation of isoforms and genes. The splicing of hundreds of alternative exons was oppositely regulated by these proteins, confirming an additional layer of regulatory antagonism previously observed in a handful of cases. The regulatory relationships between CELFs and MBNLs in control of both mRNA abundance and splicing appear to have evolved to enhance developmental transitions in major classes of heart and muscle genes.
25827894	0	2015	Methods Mol Biol	Transcriptome-wide identification of in vivo interactions between RNAs and RNA-binding proteins by RIP and PAR-CLIP assays.	Comprehensive genomic and computational studies in the era of high-throughput sequencing revealed that the major proportion of the human genome is transcribed. This novel insight confronted the scientific community with new questions concerning the expanded role of RNA, especially noncoding RNA (ncRNA), in cellular pathways. In recent years, there has been mounting evidence that ncRNAs and RNA binding proteins (RBPs) are involved in a wide range of biological processes, such as developmental transitions, cell differentiation, stress response, genome organization, and regulation of gene expression. In particular, in the chromatin field long noncoding RNAs (lncRNAs) have drawn increasing attention to their function in epigenetic regulation due to the fact that they were found to interact with multiple chromatin regulators and modifiers. Recently, techniques to study the extent of RNA-protein interactions have been developed in many research laboratories. Here we describe protocols for RNA Immunoprecipitation-Sequencing (RIP-Seq) and Photoactivatable-Ribonucleoside-Enhanced Cross-linking and Immunoprecipitation combined with deep sequencing (PAR-CLIP-Seq) to identify RNA targets of RNA-binding proteins (RBPs) on a transcriptome-wide level, discussing advantages and drawbacks.
25805859	0	2015	RNA	A novel mechanism of LIN-28 regulation of let-7 microRNA expression revealed by in vivo HITS-CLIP in C. elegans.	The evolutionarily conserved gene lin-28 encodes an RNA-binding protein and is an important regulator of the proper temporal succession of several developmental events in both invertebrates and vertebrates. At the cellular level, LIN-28 promotes stemness and proliferation, and inhibits differentiation, a feature best illustrated by its ability to induce pluripotency when ectopically expressed in human fibroblasts in combination with NANOG, OCT4, and SOX2. Mammalian LIN28 functions in part by regulating processing of the let-7 microRNA through a GGAG binding site in the pre-let-7's distal loop region. However, many human and animal let-7 precursors lack the GGAG binding motif. In order to dissect the molecular mechanisms underlying its biological functions in a living animal, we identified a map of LIN-28 interactions with the transcriptome by in vivo HITS-CLIP in Caenorhabditis elegans. LIN-28 binds a large pool of messenger RNAs, and a substantial fraction of the bona fide LIN-28 targets are involved in aspects of animal development. Furthermore, our data show that LIN-28 regulates the expression of the let-7 microRNA by binding its primary transcript in a previously unknown region, revealing a novel regulatory mechanism.
25791598	0	2015	Methods Mol Biol	CLIP-seq to discover transcriptome-wide imprinting of RNA binding proteins in living cells.	UV cross-linking and immunoprecipitation coupled to high-throughput sequencing (CLIP-seq) is used to characterize RNA targets of RNA binding proteins (RBP) in a large scale manner. This powerful method allows the stringent purification of direct RNA binding sites of RBPs in living cells. Here, we describe in detail the protocol we employed to identify RNA targets of the human RNA helicase eIF4AIII.
25789151	0	2015	Mol Autism	Fmrp targets or not: long, highly brain-expressed genes tend to be implicated in autism and brain disorders.	BACKGROUND: Many studies have demonstrated a robust statistical overlap between genes whose transcripts are reported as Fragile X Mental Retardation Protein (Fmrp)-binding targets and genes implicated in various psychiatric disorders, including autism. However, it is not clear how to interpret this overlap as the Fmrp protein itself is not considered to be central to all instances of these conditions.FINDINGS: We tested whether Fmrp binding may be a proxy for some other features of these transcripts. Reviewing recent literature on the cross-linking and immunoprecipitation (CLIP)-derived targets of Fmrp in the brain, and the literature on identifying genes thought to mediate autism and other psychiatric disorders, reveals that both appear to be disproportionately made up of highly brain-expressed genes. This suggests a parsimonious explanation-that the overlap between Fmrp targets and neuropsychiatric candidate genes might be secondary to simple features such as transcript length and robust expression in the brain. Indeed, reanalyzing Fmrp high-throughput sequencing of RNAs isolated by CLIP (HITS-CLIP) data suggests that approximately 60% of CLIP tag depth can be predicted by gene expression, coding sequence length, and transcript length. Furthermore, there is a statistically significant overlap between autism candidate genes and random samples of long, highly brain-expressed genes, whether they are Fmrp targets or not.CONCLUSIONS: Comparison of known Fmrp-binding targets to candidate gene lists should be informed by both of these features.
25751603	0	2015	Nat Commun	Genomic analysis of ADAR1 binding and its involvement in multiple RNA processing pathways.	Adenosine deaminases acting on RNA (ADARs) are the primary factors underlying adenosine to inosine (A-to-I) editing in metazoans. Here we report the first global study of ADAR1-RNA interaction in human cells using CLIP-seq. A large number of CLIP sites are observed in Alu repeats, consistent with ADAR1's function in RNA editing. Surprisingly, thousands of other CLIP sites are located in non-Alu regions, revealing functional and biophysical targets of ADAR1 in the regulation of alternative 3' UTR usage and miRNA biogenesis. We observe that binding of ADAR1 to 3' UTRs precludes binding by other factors, causing 3' UTR lengthening. Similarly, ADAR1 interacts with DROSHA and DGCR8 in the nucleus and possibly out-competes DGCR8 in primary miRNA binding, which enhances mature miRNA expression. These functions are dependent on ADAR1's editing activity, at least for a subset of targets. Our study unfolds a broad landscape of the functional roles of ADAR1.
25737553	0	2015	Proc Natl Acad Sci U S A	Oncogenic fusion protein EWS-FLI1 is a network hub that regulates alternative splicing.	The synthesis and processing of mRNA, from transcription to translation initiation, often requires splicing of intragenic material. The final mRNA composition varies based on proteins that modulate splice site selection. EWS-FLI1 is an Ewing sarcoma (ES) oncoprotein with an interactome that we demonstrate to have multiple partners in spliceosomal complexes. We evaluate the effect of EWS-FLI1 on posttranscriptional gene regulation using both exon array and RNA-seq. Genes that potentially regulate oncogenesis, including CLK1, CASP3, PPFIBP1, and TERT, validate as alternatively spliced by EWS-FLI1. In a CLIP-seq experiment, we find that EWS-FLI1 RNA-binding motifs most frequently occur adjacent to intron-exon boundaries. EWS-FLI1 also alters splicing by directly binding to known splicing factors including DDX5, hnRNP K, and PRPF6. Reduction of EWS-FLI1 produces an isoform of γ-TERT that has increased telomerase activity compared with wild-type (WT) TERT. The small molecule YK-4-279 is an inhibitor of EWS-FLI1 oncogenic function that disrupts specific protein interactions, including helicases DDX5 and RNA helicase A (RHA) that alters RNA-splicing ratios. As such, YK-4-279 validates the splicing mechanism of EWS-FLI1, showing alternatively spliced gene patterns that significantly overlap with EWS-FLI1 reduction and WT human mesenchymal stem cells (hMSC). Exon array analysis of 75 ES patient samples shows similar isoform expression patterns to cell line models expressing EWS-FLI1, supporting the clinical relevance of our findings. These experiments establish systemic alternative splicing as an oncogenic process modulated by EWS-FLI1. EWS-FLI1 modulation of mRNA splicing may provide insight into the contribution of splicing toward oncogenesis, and, reciprocally, EWS-FLI1 interactions with splicing proteins may inform the splicing code.
25707768	0	2015	BMC Genomics	Integrated analyses to reconstruct microRNA-mediated regulatory networks in mouse liver using high-throughput profiling.	BACKGROUND: MicroRNAs (miRNAs) simultaneously target many transcripts through partial complementarity binding, and have emerged as a key type of post-transcriptional regulator for gene expression. How miRNA accomplishes its pleiotropic effects largely depends on its expression and its target repertoire. Previous studies discovered thousands of miRNAs and numerous miRNA target genes mainly through computation and prediction methods which produced high rates of false positive prediction. The development of Argonaute cross-linked immunoprecipitation coupled with high-throughput sequencing (CLIP-Seq) provides a system to effectively determine miRNA target genes. Likewise, the accuracy of dissecting the transcriptional regulation of miRNA genes has been greatly improved by chromatin immunoprecipitation of the transcription factors coupled with sequencing (ChIP-Seq). Elucidation of the miRNA target repertoire will provide an in-depth understanding of the functional roles of microRNA pathways. To reliably reconstruct a miRNA-mediated regulatory network, we established a computational framework using publicly available, sequence-based transcription factor-miRNA databases, including ChIPBase and TransmiR for the TF-miRNA interactions, along with miRNA-target databases, including miRTarBase, TarBase and starBase, for the miRNA-target interactions. We applied the computational framework to elucidate the miRNA-mediated regulatory network in the Mir122a⁻/⁻ mouse model, which has an altered transcriptome and progressive liver disease.RESULTS: We applied our computational framework to the expression profiles of miRNA/mRNA of Mir122a⁻/⁻ mutant mice and wild-type mice. The miRNA-mediated network involves 40 curated TFs contributing to the aberrant expression of 65 miRNAs and 723 curated miRNA target genes, of which 56% was found in the differentially-expressed genes of Mir122a--mice. Hence, the regulatory network disclosed previously-known and also many previously-unidentified miRNA-mediated regulations in mutant mice. Moreover, we demonstrate that loss of imprinting at the chromosome 12qF1 region is associated with miRNA overexpression in human hepatocellular carcinoma and stem cells, suggesting initiation of precancerous changes in young mice deficient in miR-122. A group of 9 miRNAs was found to share miR-122 target genes, indicating synergy between miRNAs and target genes by way of multiplicity and cooperativity.CONCLUSIONS: The study provides significant insight into miRNA-mediated regulatory networks. Based on experimentally verified data, this network is highly reliable and effective in revealing previously-undetermined disease-associated molecular mechanisms. This computational framework can be applied to explore the significant TF-miRNA-miRNA target interactions in any complex biological systems with high degrees of confidence.
25707620	0	2015	BMC Genomics	Connecting rules from paired miRNA and mRNA expression data sets of HCV patients to detect both inverse and positive regulatory relationships.	BACKGROUND: Intensive research based on the inverse expression relationship has been undertaken to discover the miRNA-mRNA regulatory modules involved in the infection of Hepatitis C virus (HCV), the leading cause of chronic liver diseases. However, biological studies in other fields have found that inverse expression relationship is not the only regulatory relationship between miRNAs and their targets, and some miRNAs can positively regulate a mRNA by binding at the 5' UTR of the mRNA.RESULTS: This work focuses on the detection of both inverse and positive regulatory relationships from a paired miRNA and mRNA expression data set of HCV patients through a 'change-to-change' method which can derive connected discriminatory rules. Our study uncovered many novel miRNA-mRNA regulatory modules. In particular, it was revealed that GFRA2 is positively regulated by miR-557, miR-765 and miR-17-3p that probably bind at different locations of the 5' UTR of this mRNA. The expression relationship between GFRA2 and any of these three miRNAs has not been studied before, although separate research for this gene and these miRNAs have all drawn conclusions linked to hepatocellular carcinoma. This suggests that the binding of mRNA GFRA2 with miR-557, miR-765, or miR-17-3p, or their combinations, is worthy of further investigation by experimentation. We also report another mRNA QKI which has a strong inverse expression relationship with miR-129 and miR-493-3p which may bind at the 3' UTR of QKI with a perfect sequence match. Furthermore, the interaction between hsa-miR-129-5p (previous ID: hsa-miR-129) and QKI is supported with CLIP-Seq data from starBase. Our method can be easily extended for the expression data analysis of other diseases.CONCLUSION: Our rule discovery method is useful for integrating binding information and expression profile for identifying HCV miRNA-mRNA regulatory modules and can be applied to the study of the expression profiles of other complex human diseases.
25648438	0	2015	Pathol Oncol Res	Identification of Target Genes Regulated by KSHV miRNAs in KSHV-Infected Lymphoma Cells.	This study aimed to identify target genes regulated by KSHV miRNAs in KSHV-infected lymphoma cells. Original Ago HITS-CLIP data of BC-3 and BCBL-1 cell lines were downloaded from SRA database in NCBI, including mRNA and miRNA samples. The raw mRNA reads were mapped into human reference genome hg19 via TopHat for read alignment. PCR duplicates were removed via the SAM tool and the peaks of reads were analyzed via Cufflinks. For miRNA data, the raw data were mapped to the mature miRNA sequences based on miRBase via Bowtie. Peak intersection was computed by using intersectBed in BEDtools. Then, the mature miRNA seeds were identified and then were aligned with 3' UTR merged peaks. The regulationships of miRNAs and their corresponding genes were analyzed based on the signal of RNA-induced silencing complex. Totally, 7 KSHV-related genes regulated by KSHV miRNAs were identified, including IPO5, EDA, NT5C3, WSB1, KCNS1, PRAM1 and MTRNR2L6. Among them, EDA, MTRNR2L6 and IPO5 were regulated by multiple KSHV miRNAs, such as kshv-miR-K12-1-5p, kshv-miR-K12-4-3p and kshv-miR-K12-3-5p, respectively. Furthermore, expression of kshv-miR-K12-1-5p and kshv-miR-K12-3-5p in BCBL-1 cell line were lower than that in BC-3 cell line, conversely, expression of kshv-miR-K12-4-3p in BCBL-1 cell line were higher than that in BC-3 cell line. In conclusion, potential target genes regulated by KSHV miRNAs in KSHV-infected lymphoma cells might play key roles in the nosogenesis of this disease. These findings might provide the basis for deep understanding of KSHV-infected tumors and further molecular experiments.
