PMID	Citations	YearPubmed	Journal	Title	Abstract
25666347	0	2015	Mol Cells	Genome-wide analysis of DNA methylation before-and after exercise in the thoroughbred horse with MeDIP-Seq.	Athletic performance is an important criteria used for the selection of superior horses. However, little is known about exercise-related epigenetic processes in the horse. DNA methylation is a key mechanism for regulating gene expression in response to environmental changes. We carried out comparative genomic analysis of genome-wide DNA methylation profiles in the blood samples of two different thoroughbred horses before and after exercise by methylated-DNA immunoprecipitation sequencing (MeDIP-Seq). Differentially methylated regions (DMRs) in the pre-and post-exercise blood samples of superior and inferior horses were identified. Exercise altered the methylation patterns. After 30 min of exercise, 596 genes were hypomethylated and 715 genes were hypermethylated in the superior horse, whereas in the inferior horse, 868 genes were hypomethylated and 794 genes were hypermethylated. These genes were analyzed based on gene ontology (GO) annotations and the exercise-related pathway patterns in the two horses were compared. After exercise, gene regions related to cell division and adhesion were hypermethylated in the superior horse, whereas regions related to cell signaling and transport were hypermethylated in the inferior horse. Analysis of the distribution of methylated CpG islands confirmed the hypomethylation in the gene-body methylation regions after exercise. The methylation patterns of transposable elements also changed after exercise. Long interspersed nuclear elements (LINEs) showed abundance of DMRs. Collectively, our results serve as a basis to study exercise-based reprogramming of epigenetic traits.
25637569	0	2015	Gene	HEpD: a database describing epigenetic differences between Thoroughbred and Jeju horses.	With the advent of next-generation sequencing technology, genome-wide maps of DNA methylation are now available. The Thoroughbred horse is bred for racing, while the Jeju horse is a traditional Korean horse bred for racing or food. The methylation profiles of equine organs may provide genomic clues underlying their athletic traits. We have developed a database to elucidate genome-wide DNA methylation patterns of the cerebrum, lung, heart, and skeletal muscle from Thoroughbred and Jeju horses. Using MeDIP-Seq, our database provides information regarding significantly enriched methylated regions beyond a threshold, methylation density of a specific region, and differentially methylated regions (DMRs) for tissues from two equine breeds. It provided methylation patterns at 784 gene regions in the equine genome. This database can potentially help researchers identify DMRs in the tissues of these horse species and investigate the differences between the Thoroughbred and Jeju horse breeds.
25612809	0	2015	BMC Genomics	Genome-wide high-resolution mapping of DNA methylation identifies epigenetic variation across embryo and endosperm in Maize (Zea may).	BACKGROUND: Epigenetic modifications play important roles in plant and animal development. DNA methylation impacts the transposable element (TE) silencing, gene imprinting and expression regulation.RESULTS: Through a genome-wide analysis, DNA methylation peaks were characterized and mapped in maize embryo and endosperm genome, respectively. Distinct methylation level was observed across maize embryo and endosperm. The maize embryo genome contained more DNA methylation than endosperm. Totally, 985,478 CG islands (CGIs) were identified and most of them were unmethylated. More CGI shores were methylated than CGIs in maize suggested that DNA methylation level was not positively correlated with CpG density. The promoter sequence and transcriptional termination region (TTR) were more methylated than the gene body (intron and exon) region based on peak number and methylated depth. Result showed that 99% TEs were methylated in maize embryo, but a large portion of them (34.8%) were not methylated in endosperm. Maize embryo and endosperm exhibit distinct pattern/level of methylation. The most differentially methylated region between embryo and endosperm are CGI shores. Our results indicated that DNA methylation is associated with both gene silencing and gene activation in maize. Many genes involved in embryogenesis and seed development were found differentially methylated in embryo and endosperm. We found 41.5% imprinting genes were similarly methylated and 58.5% imprinting genes were differentially methylated between embryo and endosperm. Methylation level was associated with allelic silencing of only a small number of imprinting genes. The expression of maize DEMETER-like (DME-like) gene and MBD101 gene (MBD4 homolog) were higher in endosperm than in embryo. These two genes may be associated with distinct methylation levels across maize embryo and endosperm.CONCLUSIONS: Through MeDIP-seq we systematically analyzed the methylomes of maize embryo and endosperm and results indicated that the global methylation status of embryo was more than that of the endosperm. Differences could be observed at the total number of methylation peaks, DMRs and specific methylated genes which were tightly associated with development of embryo and endosperm. Our results also revealed that many DNA methylation regions didn't affect transcription of the corresponding genes.
25602802	0	2015	Epigenetics	Semiconductor-based sequencing of genome-wide DNA methylation states.	Methylated DNA immunoprecipitation sequencing (MeDIP-Seq) is a widely used approach to study DNA methylation genome-wide. Here, we developed a MeDIP-Seq protocol compatible with the Ion Torrent semiconductor-based sequencing platform that is low cost, rapid, and scalable. We applied this protocol to demonstrate MeDIP-Seq on the Ion Torrent platform provides adequate coverage of CpG cytosines, the methylation states of which we validated at single-base resolution on the Infinium HumanMethylation450 BeadChip array, and accurately identifies sites of differential DNA methylation. Furthermore, we applied an integrative approach to further investigate and confirm the role of DNA methylation in alternative splicing and to profile 5mC and 5hmC variants of DNA methylation in normal human brain tissue that is localized over distinct genomic regions. These applications of MeDIP-Seq on the Ion Torrent platform have broad utility and add to the current methodologies for profiling genome-wide DNA methylation states in normal and disease conditions.
25587359	0	2015	Genome Med	Assessment of patient-derived tumour xenografts (PDXs) as a discovery tool for cancer epigenomics.	BACKGROUND: The use of tumour xenografts is a well-established research tool in cancer genomics but has not yet been comprehensively evaluated for cancer epigenomics.METHODS: In this study, we assessed the suitability of patient-derived tumour xenografts (PDXs) for methylome analysis using Infinium 450 K Beadchips and MeDIP-seq.RESULTS: Controlled for confounding host (mouse) sequences, comparison of primary PDXs and matching patient tumours in a rare (osteosarcoma) and common (colon) cancer revealed that an average 2.7% of the assayed CpG sites undergo major (Δβ ≥ 0.51) methylation changes in a cancer-specific manner as a result of the xenografting procedure. No significant subsequent methylation changes were observed after a second round of xenografting between primary and secondary PDXs. Based on computational simulation using publically available methylation data, we additionally show that future studies comparing two groups of PDXs should use 15 or more samples in each group to minimise the impact of xenografting-associated changes in methylation on comparison results.CONCLUSIONS: Our results from rare and common cancers indicate that PDXs are a suitable discovery tool for cancer epigenomics and we provide guidance on how to overcome the observed limitations.
25551368	0	2015	BMC Med Genomics	PD_NGSAtlas: a reference database combining next-generation sequencing epigenomic and transcriptomic data for psychiatric disorders.	BACKGROUND: Psychiatric disorders such as schizophrenia (SZ) and bipolar disorder (BP) are projected to lead the global disease burden within the next decade. Several lines of evidence suggest that epigenetic- or genetic-mediated dysfunction is frequently present in these disorders. To date, the inheritance patterns have been complicated by the problem of integrating epigenomic and transcriptomic factors that have yet to be elucidated. Therefore, there is a need to build a comprehensive database for storing epigenomic and transcriptomic data relating to psychiatric disorders.DESCRIPTION: We have developed the PD_NGSAtlas, which focuses on the efficient storage of epigenomic and transcriptomic data based on next-generation sequencing and on the quantitative analyses of epigenetic and transcriptional alterations involved in psychiatric disorders. The current release of the PD_NGSAtlas contains 43 DNA methylation profiles and 37 transcription profiles detected by MeDIP-Seq and RNA-Seq, respectively, in two distinct brain regions and peripheral blood of SZ, BP and non-psychiatric controls. In addition to these data that were generated in-house, we have included, and will continue to include, published DNA methylation and gene expression data from other research groups, with a focus on psychiatric disorders. A flexible query engine has been developed for the acquisition of methylation profiles and transcription profiles for special genes or genomic regions of interest of the selected samples. Furthermore, the PD_NGSAtlas offers online tools for identifying aberrantly methylated and expressed events involved in psychiatric disorders. A genome browser has been developed to provide integrative and detailed views of multidimensional data in a given genomic context, which can help researchers understand molecular mechanisms from epigenetic and transcriptional perspectives. Moreover, users can download the methylation and transcription data for further analyses.CONCLUSIONS: The PD_NGSAtlas aims to provide storage of epigenomic and transcriptomic data as well as quantitative analyses of epigenetic and transcriptional alterations involved in psychiatric disorders. The PD_NGSAtlas will be a valuable data resource and will enable researchers to investigate the pathophysiology and aetiology of disease in detail. The database is available at http://bioinfo.hrbmu.edu.cn/pd_ngsatlas/ .
24776767	6	2014	PLoS One	The DNA methylome and transcriptome of different brain regions in schizophrenia and bipolar disorder.	Extensive changes in DNA methylation have been observed in schizophrenia (SC) and bipolar disorder (BP), and may contribute to the pathogenesis of these disorders. Here, we performed genome-scale DNA methylation profiling using methylated DNA immunoprecipitation followed by sequencing (MeDIP-seq) on two brain regions (including frontal cortex and anterior cingulate) in 5 SC, 7 BP and 6 normal subjects. Comparing with normal controls, we identified substantial differentially methylated regions (DMRs) in these two brain regions of SC and BP. To our surprise, different brain regions show completely distinct distributions of DMRs across the genomes. In frontal cortex of both SC and BP subjects, we observed widespread hypomethylation as compared to normal controls, preferentially targeting the terminal ends of the chromosomes. In contrast, in anterior cingulate, both SC and BP subjects displayed extensive gain of methylation. Notably, in these two brain regions of SC and BP, only a few DMRs overlapped with promoters, whereas a greater proportion occurs in introns and intergenic regions. Functional enrichment analysis indicated that important psychiatric disorder-related biological processes such as neuron development, differentiation and projection may be altered by epigenetic changes located in the intronic regions. Transcriptome analysis revealed consistent dysfunctional processes with those determined by DMRs. Furthermore, DMRs in the same brain regions from SC and BP could successfully distinguish BP and/or SC from normal controls while differentially expressed genes could not. Overall, our results support a major role for brain-region-dependent aberrant DNA methylation in the pathogenesis of these two disorders.
25502755	4	2014	Nat Commun	An integrated epigenomic analysis for type 2 diabetes susceptibility loci in monozygotic twins.	DNA methylation has a great potential for understanding the aetiology of common complex traits such as Type 2 diabetes (T2D). Here we perform genome-wide methylated DNA immunoprecipitation sequencing (MeDIP-seq) in whole-blood-derived DNA from 27 monozygotic twin pairs and follow up results with replication and integrated omics analyses. We identify predominately hypermethylated T2D-related differentially methylated regions (DMRs) and replicate the top signals in 42 unrelated T2D cases and 221 controls. The strongest signal is in the promoter of the MALT1 gene, involved in insulin and glycaemic pathways, and related to taurocholate levels in blood. Integrating the DNA methylome findings with T2D GWAS meta-analysis results reveals a strong enrichment for DMRs in T2D-susceptibility loci. We also detect signals specific to T2D-discordant twins in the GPR61 and PRKCB genes. These replicated T2D associations reflect both likely causal and consequential pathways of the disease. The analysis indicates how an integrated genomics and epigenomics approach, utilizing an MZ twin design, can provide pathogenic insights as well as potential drug targets and biomarkers for T2D and other complex traits.
24709822	3	2014	Genome Res	Recurrent epimutations activate gene body promoters in primary glioblastoma.	Aberrant DNA hypomethylation may play an important role in the growth rate of glioblastoma (GBM), but the functional impact on transcription remains poorly understood. We assayed the GBM methylome with MeDIP-seq and MRE-seq, adjusting for copy number differences, in a small set of non-glioma CpG island methylator phenotype (non-G-CIMP) primary tumors. Recurrent hypomethylated loci were enriched within a region of chromosome 5p15 that is specified as a cancer amplicon and also encompasses TERT, encoding telomerase reverse transcriptase, which plays a critical role in tumorigenesis. Overall, 76 gene body promoters were recurrently hypomethylated, including TERT and the oncogenes GLI3 and TP73. Recurring hypomethylation also affected previously unannotated alternative promoters, and luciferase reporter assays for three of four of these promoters confirmed strong promoter activity in GBM cells. Histone H3 lysine 4 trimethylation (H3K4me3) ChIP-seq on tissue from the GBMs uncovered peaks that coincide precisely with tumor-specific decrease of DNA methylation at 200 loci, 133 of which are in gene bodies. Detailed investigation of TP73 and TERT gene body hypomethylation demonstrated increased expression of corresponding alternate transcripts, which in TP73 encodes a truncated p73 protein with oncogenic function and in TERT encodes a putative reverse transcriptase-null protein. Our findings suggest that recurring gene body promoter hypomethylation events, along with histone H3K4 trimethylation, alter the transcriptional landscape of GBM through the activation of a limited number of normally silenced promoters within gene bodies, in at least one case leading to expression of an oncogenic protein.
24446183	3	2014	Environ Mol Mutagen	Alterations of the lung methylome in allergic airway hyper-responsiveness.	Asthma is a chronic airway disorder characterized by recurrent attacks of breathlessness and wheezing, affecting 300 million people around the world (available at: www.who.int). To date, genetic factors associated with asthma susceptibility have been unable to explain the full etiology of asthma. Recent studies have demonstrated that the epigenetic disruption of gene expression plays an equally important role in the development of asthma through interaction with our environment. We sensitized 6-week-old C57BL/6J mice with house-dust-mite (HDM) extracts intraperitoneally followed by 5 weeks of exposure to HDM challenges (three times a week) intratracheally. HDM-exposed mice showed an increase in airway hyper-responsiveness (AHR) and inflammation together with structural remodeling of the airways. We applied methylated DNA immunoprecipitation-next generation sequencing (MeDIP-seq) for profiling of DNA methylation changes in the lungs in response to HDM. We observed about 20 million reads by a single-run of massive parallel sequencing. We performed bioinformatics and pathway analysis on the raw sequencing data to identify differentially methylated candidate genes in HDM-exposed mice. Specifically, we have revealed that the transforming growth factor beta signaling pathway is epigenetically modulated by chronic exposure to HDM. Here, we demonstrated that a specific allergen may play a role in AHR through an epigenetic mechanism by disrupting the expression of genes in lungs that might be involved in airway inflammation and remodeling. Our findings provide new insights into the potential mechanisms by which environmental allergens induce allergic asthma and such insights may assist in the development of novel preventive and therapeutic options for this debilitative disease.
24397284	3	2014	BMC Genomics	Genome-wide analysis of DNA methylation in bovine placentas.	BACKGROUND: DNA methylation is an important epigenetic modification that is essential for epigenetic gene regulation in development and disease. To date, the genome-wide DNA methylation maps of many organisms have been reported, but the methylation pattern of cattle remains unknown.RESULTS: We showed the genome-wide DNA methylation map in placental tissues using methylated DNA immunoprecipitation combined with high-throughput sequencing (MeDIP-seq). In cattle, the methylation levels in the gene body are relatively high, whereas the promoter remains hypomethylated. We obtained thousands of highly methylated regions (HMRs), methylated CpG islands, and methylated genes from bovine placenta. DNA methylation levels around the transcription start sites of genes are negatively correlated with the gene expression level. However, the relationship between gene-body DNA methylation and gene expression is non-monotonic. Moderately expressed genes generally have the highest levels of gene-body DNA methylation, whereas the highly, and lowly expressed genes, as well as silent genes, show moderate DNA methylation levels. Genes with the highest expression show the lowest DNA methylation levels.CONCLUSIONS: We have generated the genome-wide mapping of DNA methylation in cattle for the first time, and our results can be used for future studies on epigenetic gene regulation in cattle. This study contributes to the knowledge on epigenetics in cattle.
