PMID	Citations	YearPubmed	Journal	Title	Abstract
23624103	3	2013	Methods	The developmental epigenomics toolbox: ChIP-seq and MethylCap-seq profiling of early zebrafish embryos.	Genome-wide profiling of DNA methylation and histone modifications answered many questions as to how the genes are regulated on a global scale and what their epigenetic makeup is. Yet, little is known about the function of these marks during early vertebrate embryogenesis. Here we provide detailed protocols for ChIP-seq and MethylCap-seq procedures applied to zebrafish (Danio rerio) embryonic material at four developmental stages. As a proof of principle, we have profiled on a global scale a number of post-translational histone modifications including H3K4me1, H3K4me3 and H3K27ac. We demonstrate that these marks are dynamic during early development and that such developmental transitions can be detected by ChIP-seq. In addition, we applied MethylCap-seq to show that developmentally-regulated DNA methylation remodeling can be detected by such a procedure. Our MethylCap-seq data concur with previous DNA methylation studies of early zebrafish development rendering this method highly suitable for the global assessment of DNA methylation in early vertebrate embryos.
23281662	3	2013	BMC Genomics	Enrichment-based DNA methylation analysis using next-generation sequencing: sample exclusion, estimating changes in global methylation, and the contribution of replicate lanes.	BACKGROUND: DNA methylation is an important epigenetic mark and dysregulation of DNA methylation is associated with many diseases including cancer. Advances in next-generation sequencing now allow unbiased methylome profiling of entire patient cohorts, greatly facilitating biomarker discovery and presenting new opportunities to understand the biological mechanisms by which changes in methylation contribute to disease. Enrichment-based sequencing assays such as MethylCap-seq are a cost effective solution for genome-wide determination of methylation status, but the technical reliability of methylation reconstruction from raw sequencing data has not been well characterized.METHODS: We analyze three MethylCap-seq data sets and perform two different analyses to assess data quality. First, we investigate how data quality is affected by excluding samples that do not meet quality control cutoff requirements. Second, we consider the effect of additional reads on enrichment score, saturation, and coverage. Lastly, we verify a method for the determination of the global amount of methylation from MethylCap-seq data by comparing to a spiked-in control DNA of known methylation status.RESULTS: We show that rejection of samples based on our quality control parameters leads to a significant improvement of methylation calling. Additional reads beyond ~13 million unique aligned reads improved coverage, modestly improved saturation, and did not impact enrichment score. Lastly, we find that a global methylation indicator calculated from MethylCap-seq data correlates well with the global methylation level of a sample as obtained from a spike-in DNA of known methylation level.CONCLUSIONS: We show that with appropriate quality control MethylCap-seq is a reliable tool, suitable for cohorts of hundreds of patients, that provides reproducible methylation information on a feature by feature basis as well as information about the global level of methylation.
22726460	13	2012	Epigenetics Chromatin	Genome-wide DNA methylation profiling of non-small cell lung carcinomas.	BACKGROUND: Non-small cell lung carcinoma (NSCLC) is a complex malignancy that owing to its heterogeneity and poor prognosis poses many challenges to diagnosis, prognosis and patient treatment. DNA methylation is an important mechanism of epigenetic regulation involved in normal development and cancer. It is a very stable and specific modification and therefore in principle a very suitable marker for epigenetic phenotyping of tumors. Here we present a genome-wide DNA methylation analysis of NSCLC samples and paired lung tissues, where we combine MethylCap and next generation sequencing (MethylCap-seq) to provide comprehensive DNA methylation maps of the tumor and paired lung samples. The MethylCap-seq data were validated by bisulfite sequencing and methyl-specific polymerase chain reaction of selected regions.RESULTS: Analysis of the MethylCap-seq data revealed a strong positive correlation between replicate experiments and between paired tumor/lung samples. We identified 57 differentially methylated regions (DMRs) present in all NSCLC tumors analyzed by MethylCap-seq. While hypomethylated DMRs did not correlate to any particular functional category of genes, the hypermethylated DMRs were strongly associated with genes encoding transcriptional regulators. Furthermore, subtelomeric regions and satellite repeats were hypomethylated in the NSCLC samples. We also identified DMRs that were specific to two of the major subtypes of NSCLC, adenocarcinomas and squamous cell carcinomas.CONCLUSIONS: Collectively, we provide a resource containing genome-wide DNA methylation maps of NSCLC and their paired lung tissues, and comprehensive lists of known and novel DMRs and associated genes in NSCLC.
22216282	13	2012	PLoS One	Global analysis of DNA methylation by Methyl-Capture sequencing reveals epigenetic control of cisplatin resistance in ovarian cancer cell.	Cisplatin resistance is one of the major reasons leading to the high death rate of ovarian cancer. Methyl-Capture sequencing (MethylCap-seq), which combines precipitation of methylated DNA by recombinant methyl-CpG binding domain of MBD2 protein with NGS, global and unbiased analysis of global DNA methylation patterns. We applied MethylCap-seq to analyze genome-wide DNA methylation profile of cisplatin sensitive ovarian cancer cell line A2780 and its isogenic derivative resistant line A2780CP. We obtained 21,763,035 raw reads for the drug resistant cell line A2780CP and 18,821,061reads for the sensitive cell line A2780. We identified 1224 hyper-methylated and 1216 hypomethylated DMRs (differentially methylated region) in A2780CP compared to A2780. Our MethylCap-seq data on this ovarian cancer cisplatin resistant model provided a good resource for the research community. We also found that A2780CP, compared to A2780, has lower observed to expected methylated CpG ratios, suggesting a lower global CpG methylation in A2780CP cells. Methylation specific PCR and bisulfite sequencing confirmed hypermethylation of PTK6, PRKCE and BCL2L1 in A2780 compared with A2780CP. Furthermore, treatment with the demethylation reagent 5-aza-dC in A2780 cells demethylated the promoters and restored the expression of PTK6, PRKCE and BCL2L1.
23079744	10	2012	Epigenetics	Comparative genome-wide DNA methylation analysis of colorectal tumor and matched normal tissues.	Aberrant DNA methylation often occurs in colorectal cancer (CRC). In our study we applied a genome-wide DNA methylation analysis approach, MethylCap-seq, to map the differentially methylated regions (DMRs) in 24 tumors and matched normal colon samples. In total, 2687 frequently hypermethylated and 468 frequently hypomethylated regions were identified, which include potential biomarkers for CRC diagnosis. Hypermethylation in the tumor samples was enriched at CpG islands and gene promoters, while hypomethylation was distributed throughout the genome. Using epigenetic data from human embryonic stem cells, we show that frequently hypermethylated regions coincide with bivalent loci in human embryonic stem cells. DNA methylation is commonly thought to lead to gene silencing; however, integration of publically available gene expression data indicates that 75% of the frequently hypermethylated genes were most likely already lowly or not expressed in normal tissue. Collectively, our study provides genome-wide DNA methylation maps of CRC, comprehensive lists of DMRs, and gives insights into the role of aberrant DNA methylation in CRC formation.
22529986	8	2012	PLoS One	Methylcap-seq reveals novel DNA methylation markers for the diagnosis and recurrence prediction of bladder cancer in a Chinese population.	PURPOSE: There is a need to supplement or supplant the conventional diagnostic tools, namely, cystoscopy and B-type ultrasound, for bladder cancer (BC). We aimed to identify novel DNA methylation markers for BC through genome-wide profiling of BC cell lines and subsequent methylation-specific PCR (MSP) screening of clinical urine samples.EXPERIMENTAL DESIGN: The methyl-DNA binding domain (MBD) capture technique, methylCap/seq, was performed to screen for specific hypermethylated CpG islands in two BC cell lines (5637 and T24). The top one hundred hypermethylated targets were sequentially screened by MSP in urine samples to gradually narrow the target number and optimize the composition of the diagnostic panel. The diagnostic performance of the obtained panel was evaluated in different clinical scenarios.RESULTS: A total of 1,627 hypermethylated promoter targets in the BC cell lines was identified by Illumina sequencing. The top 104 hypermethylated targets were reduced to eight genes (VAX1, KCNV1, ECEL1, TMEM26, TAL1, PROX1, SLC6A20, and LMX1A) after the urine DNA screening in a small sample size of 8 normal control and 18 BC subjects. Validation in an independent sample of 212 BC patients enabled the optimization of five methylation targets, including VAX1, KCNV1, TAL1, PPOX1, and CFTR, which was obtained in our previous study, for BC diagnosis with a sensitivity and specificity of 88.68% and 87.25%, respectively. In addition, the methylation of VAX1 and LMX1A was found to be associated with BC recurrence.CONCLUSIONS: We identified a promising diagnostic marker panel for early non-invasive detection and subsequent BC surveillance.
23134780	3	2012	BMC Genomics	Methods for high-throughput MethylCap-Seq data analysis.	BACKGROUND: Advances in whole genome profiling have revolutionized the cancer research field, but at the same time have raised new bioinformatics challenges. For next generation sequencing (NGS), these include data storage, computational costs, sequence processing and alignment, delineating appropriate statistical measures, and data visualization. Currently there is a lack of workflows for efficient analysis of large, MethylCap-seq datasets containing multiple sample groups.METHODS: The NGS application MethylCap-seq involves the in vitro capture of methylated DNA and subsequent analysis of enriched fragments by massively parallel sequencing. The workflow we describe performs MethylCap-seq experimental Quality Control (QC), sequence file processing and alignment, differential methylation analysis of multiple biological groups, hierarchical clustering, assessment of genome-wide methylation patterns, and preparation of files for data visualization.RESULTS: Here, we present a scalable, flexible workflow for MethylCap-seq QC, secondary data analysis, tertiary analysis of multiple experimental groups, and data visualization. We demonstrate the experimental QC procedure with results from a large ovarian cancer study dataset and propose parameters which can identify problematic experiments. Promoter methylation profiling and hierarchical clustering analyses are demonstrated for four groups of acute myeloid leukemia (AML) patients. We propose a Global Methylation Indicator (GMI) function to assess genome-wide changes in methylation patterns between experimental groups. We also show how the workflow facilitates data visualization in a web browser with the application Anno-J.CONCLUSIONS: This workflow and its suite of features will assist biologists in conducting methylation profiling projects and facilitate meaningful biological interpretation.
22484542	3	2011	IEEE Int Workshop Genomic Signal Process Stat	A Scalable, Flexible Workflow for MethylCap-Seq Data Analysis.	Advances in whole genome profiling have revolutionized the cancer research field, but at the same time have raised new bioinformatics challenges. For next generation sequencing (NGS), these include data storage, computational costs, sequence processing and alignment, delineating appropriate statistical measures, and data visualization. The NGS application MethylCap-seq involves the in vitro capture of methylated DNA and subsequent analysis of enriched fragments by massively parallel sequencing. Here, we present a scalable, flexible workflow for MethylCap-seq Quality Control, secondary data analysis, tertiary analysis of multiple experimental groups, and data visualization. This workflow and its suite of features will assist biologists in conducting methylation profiling projects and facilitate meaningful biological interpretation.
20852634	154	2010	Nat Biotechnol	Quantitative comparison of genome-wide DNA methylation mapping technologies.	DNA methylation plays a key role in regulating eukaryotic gene expression. Although mitotically heritable and stable over time, patterns of DNA methylation frequently change in response to cell differentiation, disease and environmental influences. Several methods have been developed to map DNA methylation on a genomic scale. Here, we benchmark four of these approaches by analyzing two human embryonic stem cell lines derived from genetically unrelated embryos and a matched pair of colon tumor and adjacent normal colon tissue obtained from the same donor. Our analysis reveals that methylated DNA immunoprecipitation sequencing (MeDIP-seq), methylated DNA capture by affinity purification (MethylCap-seq), reduced representation bisulfite sequencing (RRBS) and the Infinium HumanMethylation27 assay all produce accurate DNA methylation data. However, these methods differ in their ability to detect differentially methylated regions between pairs of samples. We highlight strengths and weaknesses of the four methods and give practical recommendations for the design of epigenomic case-control studies.
20542119	55	2010	Methods	Whole-genome DNA methylation profiling using MethylCap-seq.	MethylCap-seq is a robust procedure for genome-wide profiling of DNA methylation. The approach consists of the capture of methylated DNA using the MBD domain of MeCP2, and subsequent next-generation sequencing of eluted DNA. Elution of the captured methylated DNA is done in steps using a salt gradient, which stratifies the genome into fractions with different CpG density. The enrichment reached within the individual eluates allows for cost-effective deep sequence coverage. The profiles together yield a detailed genome-wide map of methylated regions and readily allows detection of DNA methylation in known and novel regions. Here, we describe principles and details of the MethylCap-seq procedure using different sources of starting material.
