"PMID";"Method";"Search_Term";"Journal";"Citations";"YearPubmed";"Title";"Abstract"
"25449132";"iCLIP";"iCLIP";"Mol Cell";4;2014;"Endogenous miRNA and target concentrations determine susceptibility to potential ceRNA competition.";"Target competition (ceRNA crosstalk) within miRNA-regulated gene networks has been proposed to influence biological systems. To assess target competition, we characterize and quantitate miRNA networks in two cell types. Argonaute iCLIP reveals that hierarchical binding of high- to low-affinity miRNA targets is a key characteristic of in vivo activity. Quantification of cellular miRNA and mRNA/ncRNA target pool levels indicates that miRNA:target pool ratios and an affinity partitioned target pool accurately predict in vivo Ago binding profiles and miRNA susceptibility to target competition. Using single-cell reporters, we directly test predictions and estimate that ?3,000 additional high-affinity target sites can affect active miRNA families with low endogenous miRNA:target ratios, such as miR-92/25. In contrast, the highly expressed miR-294 and let-7 families are not susceptible to increases of nearly 10,000 sites. These results show differential susceptibility based on endogenous miRNA:target pool ratios and provide a physiological context for ceRNA competition in vivo."
"24526010";"iCLIP";"iCLIP";"RNA Biol";4;2014;"Crosslinking-immunoprecipitation (iCLIP) analysis reveals global regulatory roles of hnRNP L.";"Heterogeneous nuclear ribonucleoprotein L (hnRNP L) is a multifunctional RNA-binding protein that is involved in many different processes, such as regulation of transcription, translation, and RNA stability. We have previously characterized hnRNP L as a global regulator of alternative splicing, binding to CA-repeat, and CA-rich RNA elements. Interestingly, hnRNP L can both activate and repress splicing of alternative exons, but the precise mechanism of hnRNP L-mediated splicing regulation remained unclear. To analyze activities of hnRNP L on a genome-wide level, we performed individual-nucleotide resolution crosslinking-immunoprecipitation in combination with deep-sequencing (iCLIP-Seq). Sequence analysis of the iCLIP crosslink sites showed significant enrichment of C/A motifs, which perfectly agrees with the in vitro binding consensus obtained earlier by a SELEX approach, indicating that in vivo hnRNP L binding targets are mainly determined by the RNA-binding activity of the protein. Genome-wide mapping of hnRNP L binding revealed that the protein preferably binds to introns and 3' UTR. Additionally, position-dependent splicing regulation by hnRNP L was demonstrated: The protein represses splicing when bound to intronic regions upstream of alternative exons, and in contrast, activates splicing when bound to the downstream intron. These findings shed light on the longstanding question of differential hnRNP L-mediated splicing regulation. Finally, regarding 3' UTR binding, hnRNP L binding preferentially overlaps with predicted microRNA target sites, indicating global competition between hnRNP L and microRNA binding. Translational regulation by hnRNP L was validated for a subset of predicted target 3'UTRs."
"25411354";"iCLIP";"iCLIP";"RNA";3;2014;"Dissecting noncoding and pathogen RNA-protein interactomes.";"RNA-protein interactions are central to biological regulation. Cross-linking immunoprecipitation (CLIP)-seq is a powerful tool for genome-wide interrogation of RNA-protein interactomes, but current CLIP methods are limited by challenging biochemical steps and fail to detect many classes of noncoding and nonhuman RNAs. Here we present FAST-iCLIP, an integrated pipeline with improved CLIP biochemistry and an automated informatic pipeline for comprehensive analysis across protein coding, noncoding, repetitive, retroviral, and nonhuman transcriptomes. FAST-iCLIP of Poly-C binding protein 2 (PCBP2) showed that PCBP2-bound CU-rich motifs in different topologies to recognize mRNAs and noncoding RNAs with distinct biological functions. FAST-iCLIP of PCBP2 in hepatitis C virus-infected cells enabled a joint analysis of the PCBP2 interactome with host and viral RNAs and their interplay. These results show that FAST-iCLIP can be used to rapidly discover and decipher mechanisms of RNA-protein recognition across the diversity of human and pathogen RNAs."
"25087874";"iCLIP";"iCLIP";"Mol Cell";3;2014;"Rbfox2-coordinated alternative splicing of Mef2d and Rock2 controls myoblast fusion during myogenesis.";"Alternative splicing plays important regulatory roles during periods of physiological change. During development, a large number of genes coordinately express protein isoform transitions regulated by alternative splicing; however, the mechanisms that coordinate splicing and the functional integration of the resultant tissue-specific protein isoforms are typically unknown. Here we show that the conserved Rbfox2 RNA binding protein regulates 30% of the splicing transitions observed during myogenesis and is required for the specific step of myoblast fusion. Integration of Rbfox2-dependent splicing outcomes from RNA-seq with Rbfox2 iCLIP data identified Mef2d and Rock2 as Rbfox2 splicing targets. Restored activities of Mef2d and Rock2 rescued myoblast fusion in Rbfox2-depleted cultures, demonstrating functional cooperation of protein isoforms generated by coordinated alterative splicing. The results demonstrate that coordinated alternative splicing by a single RNA binding protein modulates transcription (Mef2d) and cell signaling (Rock2) programs to drive tissue-specific functions (cell fusion) to promote a developmental transition."
"25514182";"iCLIP";"iCLIP";"Mol Cell";1;2014;"The coilin interactome identifies hundreds of small noncoding RNAs that traffic through Cajal bodies.";"Coilin protein scaffolds Cajal bodies (CBs)-subnuclear compartments enriched in small nuclear RNAs (snRNAs)-and promotes efficient spliceosomal snRNP assembly. The molecular function of coilin, which is intrinsically disordered with no defined motifs, is poorly understood. We use UV crosslinking and immunoprecipitation (iCLIP) to determine whether mammalian coilin binds RNA in vivo and to identify targets. Robust detection of snRNA transcripts correlated with coilin ChIP-seq peaks on snRNA genes, indicating that coilin binding to nascent snRNAs is a site-specific CB nucleator. Surprisingly, several hundred small nucleolar RNAs (snoRNAs) were identified as coilin interactors, including numerous unannotated mouse and human snoRNAs. We show that all classes of snoRNAs concentrate in CBs. Moreover, snoRNAs lacking specific CB retention signals traffic through CBs en route to nucleoli, consistent with the role of CBs in small RNP assembly. Thus, coilin couples snRNA and snoRNA biogenesis, making CBs the cellular hub of small ncRNA metabolism."
"25464849";"iCLIP";"iCLIP";"Cell Rep";1;2014;"MOV10 and FMRP regulate AGO2 association with microRNA recognition elements.";"The fragile X mental retardation protein FMRP regulates translation of its bound mRNAs through incompletely defined mechanisms. FMRP has been linked to the microRNA pathway, and we show here that it associates with the RNA helicase MOV10, also associated with the microRNA pathway. FMRP associates with MOV10 directly and in an RNA-dependent manner and facilitates MOV10's association with RNAs in brain and cells, suggesting a cooperative interaction. We identified the RNAs recognized by MOV10 using RNA immunoprecipitation and iCLIP. Examination of the fate of MOV10 on RNAs revealed a dual function for MOV10 in regulating translation: it facilitates microRNA-mediated translation of some RNAs, but it also increases expression of other RNAs by preventing AGO2 function. The latter subset was also bound by FMRP in close proximity to the MOV10 binding site, suggesting that FMRP prevents MOV10-mediated microRNA suppression. We have identified a mechanism for FMRP-mediated translational regulation through its association with MOV10."
"25414008";"iCLIP";"iCLIP";"RNA";1;2014;"SR proteins control a complex network of RNA-processing events.";"SR proteins are a well-conserved class of RNA-binding proteins that are essential for regulation of splice-site selection, and have also been implicated as key regulators during other stages of RNA metabolism. For many SR proteins, the complexity of the RNA targets and specificity of RNA-binding location are poorly understood. It is also unclear if general rules governing SR protein alternative pre-mRNA splicing (AS) regulation uncovered for individual SR proteins on few model genes, apply to the activity of all SR proteins on endogenous targets. Using RNA-seq, we characterize the global AS regulation of the eight Drosophila SR protein family members. We find that a majority of AS events are regulated by multiple SR proteins, and that all SR proteins can promote exon inclusion, but also exon skipping. Most coregulated targets exhibit cooperative regulation, but some AS events are antagonistically regulated. Additionally, we found that SR protein levels can affect alternative promoter choices and polyadenylation site selection, as well as overall transcript levels. Cross-linking and immunoprecipitation coupled with high-throughput sequencing (iCLIP-seq), reveals that SR proteins bind a distinct and functionally diverse class of RNAs, which includes several classes of noncoding RNAs, uncovering possible novel functions of the SR protein family. Finally, we find that SR proteins exhibit positional RNA binding around regulated AS events. Therefore, regulation of AS by the SR proteins is the result of combinatorial regulation by multiple SR protein family members on most endogenous targets, and SR proteins have a broader role in integrating multiple layers of gene expression regulation."
"24549678";"iCLIP";"iCLIP";"Methods Mol Biol";1;2014;"Global protein-RNA interaction mapping at single nucleotide resolution by iCLIP-seq.";"Eukaryotic genomes encode a large number of RNA-binding proteins, which play critical roles in many aspects of gene regulation. To functionally characterize these proteins, a key step is to map their interactions with target RNAs. UV crosslinking and immunoprecipitation coupled with high-throughput sequencing has become the standard method for this purpose. Here we describe the detailed procedure that we have used to characterize the protein-RNA interactions of the mRNA 3' processing factors."
"25482632";"iCLIP";"iCLIP";"Cell Adh Migr";0;2014;"The role of proteases in regulating Eph/ephrin signaling.";"Proteases regulate a myriad of cell functions, both in normal and disease states. In addition to protein turnover, they regulate a range of signaling processes, including those mediated by Eph receptors and their ephrin ligands. A variety of proteases is reported to directly cleave Ephs and/or ephrins under different conditions, to promote receptor and/or ligand shedding, and regulate receptor/ligand internalisation and signaling. They also cleave other adhesion proteins in response to Eph-ephrin interactions, to indirectly facilitate Eph-mediated functions. Proteases thus contribute to Eph/ephrin mediated changes in cell-cell and cell-matrix interactions, in cell morphology and in cell migration and invasion, in a manner which appears to be tightly regulated by, and co-ordinated with, Eph signaling. This review summarizes the current literature describing the function and regulation of protease activities during Eph/ephrin-mediated cell signaling."
"24748659";"iCLIP";"iCLIP";"Nucleic Acids Res";0;2014;"Genome-wide RNA-binding analysis of the trypanosome U1 snRNP proteins U1C and U1-70K reveals cis/trans-spliceosomal network.";"Trans-splicing in trypanosomes adds a 39-nucleotide mini-exon from the spliced leader (SL) RNA to the 5' end of each protein-coding sequence. On the other hand, cis-splicing of the few intron-containing genes requires the U1 small nuclear ribonucleoprotein (snRNP) particle. To search for potential new functions of the U1 snRNP in Trypanosoma brucei, we applied genome-wide individual-nucleotide resolution crosslinking-immunoprecipitation (iCLIP), focusing on the U1 snRNP-specific proteins U1C and U1-70K. Surprisingly, U1C and U1-70K interact not only with the U1, but also with U6 and SL RNAs. In addition, mapping of crosslinks to the cis-spliced PAP [poly(A) polymerase] pre-mRNA indicate an active role of these proteins in 5' splice site recognition. In sum, our results demonstrate that the iCLIP approach provides insight into stable and transient RNA-protein contacts within the spliceosomal network. We propose that the U1 snRNP may represent an evolutionary link between the cis- and trans-splicing machineries, playing a dual role in 5' splice site recognition on the trans-spliceosomal SL RNP as well as on pre-mRNA cis-introns."
"24297251";"iCLIP";"iCLIP";"Nucleic Acids Res";53;2013;"starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein-RNA interaction networks from large-scale CLIP-Seq data.";"Although microRNAs (miRNAs), other non-coding RNAs (ncRNAs) (e.g. lncRNAs, pseudogenes and circRNAs) and competing endogenous RNAs (ceRNAs) have been implicated in cell-fate determination and in various human diseases, surprisingly little is known about the regulatory interaction networks among the multiple classes of RNAs. In this study, we developed starBase v2.0 (http://starbase.sysu.edu.cn/) to systematically identify the RNA-RNA and protein-RNA interaction networks from 108 CLIP-Seq (PAR-CLIP, HITS-CLIP, iCLIP, CLASH) data sets generated by 37 independent studies. By analyzing millions of RNA-binding protein binding sites, we identified ∼9000 miRNA-circRNA, 16 000 miRNA-pseudogene and 285,000 protein-RNA regulatory relationships. Moreover, starBase v2.0 has been updated to provide the most comprehensive CLIP-Seq experimentally supported miRNA-mRNA and miRNA-lncRNA interaction networks to date. We identified ∼10,000 ceRNA pairs from CLIP-supported miRNA target sites. By combining 13 functional genomic annotations, we developed miRFunction and ceRNAFunction web servers to predict the function of miRNAs and other ncRNAs from the miRNA-mediated regulatory networks. Finally, we developed interactive web implementations to provide visualization, analysis and downloading of the aforementioned large-scale data sets. This study will greatly expand our understanding of ncRNA functions and their coordinated regulatory networks."
"23374342";"iCLIP";"iCLIP";"Cell";35;2013;"Direct competition between hnRNP C and U2AF65 protects the transcriptome from the exonization of Alu elements.";"There are ~650,000 Alu elements in transcribed regions of the human genome. These elements contain cryptic splice sites, so they are in constant danger of aberrant incorporation into mature transcripts. Despite posing a major threat to transcriptome integrity, little is known about the molecular mechanisms preventing their inclusion. Here, we present a mechanism for protecting the human transcriptome from the aberrant exonization of transposable elements. Quantitative iCLIP data show that the RNA-binding protein hnRNP C competes with the splicing factor U2AF65 at many genuine and cryptic splice sites. Loss of hnRNP C leads to formation of previously suppressed Alu exons, which severely disrupt transcript function. Minigene experiments explain disease-associated mutations in Alu elements that hamper hnRNP C binding. Thus, by preventing U2AF65 binding to Alu elements, hnRNP C plays a critical role as a genome-wide sentinel protecting the transcriptome. The findings have important implications for human evolution and disease."
"23871666";"iCLIP";"iCLIP";"Cell Rep";22;2013;"NSun2-mediated cytosine-5 methylation of vault noncoding RNA determines its processing into regulatory small RNAs.";"Autosomal-recessive loss of the NSUN2 gene has been identified as a causative link to intellectual disability disorders in humans. NSun2 is an RNA methyltransferase modifying cytosine-5 in transfer RNAs (tRNAs), yet the identification of cytosine methylation in other RNA species has been hampered by the lack of sensitive and reliable molecular techniques. Here, we describe miCLIP as an additional approach for identifying RNA methylation sites in transcriptomes. miCLIP is a customized version of the individual-nucleotide-resolution crosslinking and immunoprecipitation (iCLIP) method. We confirm site-specific methylation in tRNAs and additional messenger and noncoding RNAs (ncRNAs). Among these, vault ncRNAs contained six NSun2-methylated cytosines, three of which were confirmed by RNA bisulfite sequencing. Using patient cells lacking the NSun2 protein, we further show that loss of cytosine-5 methylation in vault RNAs causes aberrant processing into Argonaute-associated small RNA fragments that can function as microRNAs. Thus, impaired processing of vault ncRNA may contribute to the etiology of NSun2-deficiency human disorders."
"24184352";"iCLIP";"iCLIP";"Methods";7;2013;"iCLIP: protein-RNA interactions at nucleotide resolution.";"RNA-binding proteins (RBPs) are key players in the post-transcriptional regulation of gene expression. Precise knowledge about their binding sites is therefore critical to unravel their molecular function and to understand their role in development and disease. Individual-nucleotide resolution UV crosslinking and immunoprecipitation (iCLIP) identifies protein-RNA crosslink sites on a genome-wide scale. The high resolution and specificity of this method are achieved by an intramolecular cDNA circularization step that enables analysis of cDNAs that truncated at the protein-RNA crosslink sites. Here, we describe the improved iCLIP protocol and discuss critical optimization and control experiments that are required when applying the method to new RBPs."
"23583680";"iCLIP";"iCLIP";"Methods";1;2013;"Identifying Argonaute binding sites in Caenorhabditis elegans using iCLIP.";"The identification of endogenous targets remains an important challenge in understanding microRNA (miRNA) function. Past approaches using in silico methods and reporter constructs lack biological context that may enhance or inhibit target recognition. To address these limitations, several labs have utilized crosslinking and immunoprecipitation (CLIP) of Argonaute (Ago) proteins to identify miRNA targets. Recently, the Ule Lab introduced individual-nucleotide resolution CLIP (iCLIP) to increase the sensitivity of identifying protein-RNA interaction sites. Here we adapt the iCLIP protocol for use in Caenorhabditis elegans to identify endogenous sites targeted by the worm Argonaute (ALG-1) primarily responsible for miRNA function."
"22863408";"iCLIP";"iCLIP";"Genome Biol";32;2012;"Analysis of CLIP and iCLIP methods for nucleotide-resolution studies of protein-RNA interactions.";"UV cross-linking and immunoprecipitation (CLIP) and individual-nucleotide resolution CLIP (iCLIP) are methods to study protein-RNA interactions in untreated cells and tissues. Here, we analyzed six published and two novel data sets to confirm that both methods identify protein-RNA cross-link sites, and to identify a slight uridine preference of UV-C-induced cross-linking. Comparing Nova CLIP and iCLIP data revealed that cDNA deletions have a preference for TTT motifs, whereas iCLIP cDNA truncations are more likely to identify clusters of YCAY motifs as the primary Nova binding sites. In conclusion, we demonstrate how each method impacts the analysis of protein-RNA binding specificity."
"22436691";"iCLIP";"iCLIP";"Genome Biol";31;2012;"The RNA-binding landscapes of two SR proteins reveal unique functions and binding to diverse RNA classes.";"BACKGROUND: The SR proteins comprise a family of essential, structurally related RNA binding proteins. The complexity of their RNA targets and specificity of RNA recognition in vivo is not well understood. Here we use iCLIP to globally analyze and compare the RNA binding properties of two SR proteins, SRSF3 and SRSF4, in murine cells.RESULTS: SRSF3 and SRSF4 binding sites mapped to largely non-overlapping target genes, and in vivo consensus binding motifs were distinct. Interactions with intronless and intron-containing mRNAs as well as non-coding RNAs were detected. Surprisingly, both SR proteins bound to the 3' ends of the majority of intronless histone transcripts, implicating SRSF3 and SRSF4 in histone mRNA metabolism. In contrast, SRSF3 but not SRSF4 specifically bound transcripts encoding numerous RNA binding proteins. Remarkably, SRSF3 was shown to modulate alternative splicing of its own as well as three other transcripts encoding SR proteins. These SRSF3-mediated splicing events led to downregulation of heterologous SR proteins via nonsense-mediated decay.CONCLUSIONS: SRSF3 and SRSF4 display unique RNA binding properties underlying diverse cellular regulatory mechanisms, with shared as well as unique coding and non-coding targets. Importantly, CLIP analysis led to the discovery that SRSF3 cross-regulates the expression of other SR protein family members."
"22934129";"iCLIP";"iCLIP";"Sci Rep";30;2012;"Widespread binding of FUS along nascent RNA regulates alternative splicing in the brain.";"Fused in sarcoma (FUS) and TAR DNA-binding protein 43 (TDP-43) are RNA-binding proteins pathogenetically linked to amyotrophic lateral sclerosis (ALS) and frontotemporal lobar degeneration (FTLD), but it is not known if they regulate the same transcripts. We addressed this question using crosslinking and immunoprecipitation (iCLIP) in mouse brain, which showed that FUS binds along the whole length of the nascent RNA with limited sequence specificity to GGU and related motifs. A saw-tooth binding pattern in long genes demonstrated that FUS remains bound to pre-mRNAs until splicing is completed. Analysis of FUS(-/-) brain demonstrated a role for FUS in alternative splicing, with increased crosslinking of FUS in introns around the repressed exons. We did not observe a significant overlap in the RNA binding sites or the exons regulated by FUS and TDP-43. Nevertheless, we found that both proteins regulate genes that function in neuronal development."
