"PMID";"Method";"Search_Term";"Journal";"Citations";"YearPubmed";"Title";"Abstract"
"25682867";"RRBS";"RRBS";"Oncotarget";0;2015;"DNA methylome and transcriptome sequencing in human ovarian granulosa cells links age-related changes in gene expression to gene body methylation and 3'-end GC density.";"Diminished ovarian function occurs early and is a primary cause for age-related decline in female fertility; however, its underlying mechanism remains unclear. This study investigated the roles that genome and epigenome structure play in age-related changes in gene expression and ovarian function, using human ovarian granulosa cells as an experimental system. DNA methylomes were compared between two groups of women with distinct age-related differences in ovarian functions, using both Methylated DNA Capture followed by Next Generation Sequencing (MethylCap-seq) and Reduced Representation Bisulfite Sequencing (RRBS); their transcriptomes were investigated using mRNA-seq. Significant, non-random changes in transcriptome and DNA methylome features are observed in human ovarian granulosa cells as women age and their ovarian functions deteriorate. The strongest correlations between methylation and the age-related changes in gene expression are not confined to the promoter region; rather, high densities of hypomethylated CpG-rich regions spanning the gene body are preferentially associated with gene down-regulation. This association is further enhanced where CpG regions are localized near the 3'-end of the gene. Such features characterize several genes crucial in age-related decline in ovarian function, most notably the AMH (Anti-Müllerian Hormone) gene. The genome-wide correlation between the density of hypomethylated intragenic and 3'-end regions and gene expression suggests previously unexplored mechanisms linking epigenome structure to age-related physiology and pathology."
"25634226";"RRBS";"RRBS";"Epigenetics";0;2015;"The human blood DNA methylome displays a highly distinctive profile compared with other somatic tissues.";"In mammals, DNA methylation profiles vary substantially between tissues. Recent genome-scale studies report that blood displays a highly distinctive methylomic profile from other somatic tissues. In this study, we sought to understand why blood DNA methylation state is so different to the one found in other tissues. We found that whole blood contains approximately twice as many tissue-specific differentially methylated positions (tDMPs) than any other somatic tissue examined. Furthermore, a large subset of blood tDMPs showed much lower levels of methylation than tDMPs for other tissues. Surprisingly, these regions of low methylation in blood show no difference regarding genomic location, genomic content, evolutionary rates, or histone marks when compared to other tDMPs. Our results reveal why blood displays a distinctive methylation profile relative to other somatic tissues. In the future, it will be important to study how these blood specific tDMPs are mechanistically involved in blood-specific functions."
"25621511";"RRBS";"RRBS";"Epigenetics";0;2015;"Plasticity of DNA methylation in a nerve injury model of pain.";"The response of the peripheral nervous system (PNS) to injury may go together with alterations in epigenetics, a conjecture that has not been subjected to a comprehensive, genome-wide test. Using reduced representation bisulfite sequencing, we report widespread remodeling of DNA methylation in the rat dorsal root ganglion (DRG) occurring within 24 h of peripheral nerve ligation, a neuropathy model of allodynia. Significant (P &lt; 10(-4)) cytosine hyper- and hypo-methylation was found at thousands of CpG sites. Remodeling occurred outside of CpG islands. Changes affected genes with known roles in the PNS, yet methylome remodeling also involved genes that were not linked to neuroplasticity by prior evidence. Consistent with emerging models relying on genome-wide methylation and RNA-seq analysis of promoter regions and gene bodies, variation of methylation was not tightly linked with variation of gene expression. Furthermore, approximately 44% of the dynamically changed CpGs were located outside of genes. We compared their positions with the intergenic, tissue-specific differentially methylated CpGs (tDMCs) of an independent experimental set consisting of liver, spleen, L4 control DRG, and muscle. Dynamic changes affected those intergenic CpGs that were different between tissues (P &lt; 10(-15)) and almost never the invariant portion of the methylome (those CpGs that were identical across all tissues). Our findings-obtained in mixed tissue-show that peripheral nerve injury leads to methylome remodeling in the DRG. Future studies may address which of the cell types found in the DRG, such as specific groups of neurons or non-neuronal cells are affected by which aspect of the observed methylome remodeling."
"25614448";"RRBS";"RRBS";"Clin Cancer Res";0;2015;"Global promoter methylation analysis reveals novel candidate tumor suppressor genes in natural killer cell lymphoma.";"PURPOSE: To identify tumor suppressor genes epigenetically silenced by promoter hypermethylation in extranodal natural killer cell lymphoma (NKCL).EXPERIMENTAL DESIGN: Promoter methylation was analyzed with global and locus-specific methylation assays in NKCL cases and NK cell lines. Gene expression profiles were used to identify genes for which aberrant promoter methylation was associated with transcriptional silencing. Selected DNA methylations were validated by RRBS, pyrosequencing, or q-MSP. Decitabine treatment was performed to evaluate reactivation of methylated genes. The tumor suppressor effect of silenced genes was evaluated functionally by reintroducing them into NK cell lines.RESULTS: We observed significant promoter hypermethylation in most NKCL samples compared with normal NK cells. Correlation of global promoter methylation with gene expression profiles identified 95 genes with strong evidence for being silenced because of promoter methylation, including BCL2L11 (BIM), DAPK1, PTPN6 (SHP1), TET2, SOCS6, and ASNS. Known tumor suppressor genes were significantly overrepresented in this set of genes. Decitabine treatment of NK cell lines was associated with reexpression of all 10 selected methylated and silenced genes. Ectopic expression of frequently silenced BIM in two BIM-nonexpressing NK cell lines led to increased apoptosis and eventual elimination of BIM-transduced cells. It also sensitized these cell lines to chemotherapy-induced apoptosis. Similarly, reintroduction of SOCS6 significantly inhibited growth in SOCS6-nonexpressing NK cell lines. NK cell lines lacking ASNS expression showed increased sensitivity to treatment with l-asparaginase. Reintroduction of ASNS reduced drug sensitivity.CONCLUSION: Promoter region hypermethylation is frequent in NKCL, and aberrantly methylated genes are pathologically and clinically significant."
"24865430";"RRBS";"RRBS";"J Clin Invest";13;2014;"Flow-dependent epigenetic DNA methylation regulates endothelial gene expression and atherosclerosis.";"In atherosclerosis, plaques preferentially develop in arterial regions of disturbed blood flow (d-flow), which alters endothelial gene expression and function. Here, we determined that d-flow regulates genome-wide DNA methylation patterns in a DNA methyltransferase-dependent (DNMT-dependent) manner. Induction of d-flow by partial carotid ligation surgery in a murine model induced DNMT1 in arterial endothelium. In cultured endothelial cells, DNMT1 was enhanced by oscillatory shear stress (OS), and reduction of DNMT with either the inhibitor 5-aza-2'-deoxycytidine (5Aza) or siRNA markedly reduced OS-induced endothelial inflammation. Moreover, administration of 5Aza reduced lesion formation in 2 mouse models of atherosclerosis. Using both reduced representation bisulfite sequencing (RRBS) and microarray, we determined that d-flow in the carotid artery resulted in hypermethylation within the promoters of 11 mechanosensitive genes and that 5Aza treatment restored normal methylation patterns. Of the identified genes, HoxA5 and Klf3 encode transcription factors that contain cAMP response elements, suggesting that the methylation status of these loci could serve as a mechanosensitive master switch in gene expression. Together, our results demonstrate that d-flow controls epigenomic DNA methylation patterns in a DNMT-dependent manner, which in turn alters endothelial gene expression and induces atherosclerosis."
"24565500";"RRBS";"RRBS";"Genome Biol";10;2014;"MOABS: model based analysis of bisulfite sequencing data.";"Bisulfite sequencing (BS-seq) is the gold standard for studying genome-wide DNA methylation. We developed MOABS to increase the speed, accuracy, statistical power and biological relevance of BS-seq data analysis. MOABS detects differential methylation with 10-fold coverage at single-CpG resolution based on a Beta-Binomial hierarchical model and is capable of processing two billion reads in 24 CPU hours. Here, using simulated and real BS-seq data, we demonstrate that MOABS outperforms other leading algorithms, such as Fisher's exact test and BSmooth. Furthermore, MOABS analysis can be easily extended to differential 5hmC analysis using RRBS and oxBS-seq. MOABS is available at http://code.google.com/p/moabs/."
"24406024";"RRBS";"RRBS";"Biol Proced Online";6;2014;"Improved reduced representation bisulfite sequencing for epigenomic profiling of clinical samples.";"BACKGROUND: DNA methylation plays crucial roles in epigenetic gene regulation in normal development and disease pathogenesis. Efficient and accurate quantification of DNA methylation at single base resolution can greatly advance the knowledge of disease mechanisms and be used to identify potential biomarkers. We developed an improved pipeline based on reduced representation bisulfite sequencing (RRBS) for cost-effective genome-wide quantification of DNA methylation at single base resolution. A selection of two restriction enzymes (TaqαI and MspI) enables a more unbiased coverage of genomic regions of different CpG densities. We further developed a highly automated software package to analyze bisulfite sequencing results from the Solexa GAIIx system.RESULTS: With two sequencing lanes, we were able to quantify ~1.8 million individual CpG sites at a minimum sequencing depth of 10. Overall, about 76.7% of CpG islands, 54.9% of CpG island shores and 52.2% of core promoters in the human genome were covered with at least 3 CpG sites per region.CONCLUSIONS: With this new pipeline, it is now possible to perform whole-genome DNA methylation analysis at single base resolution for a large number of samples for understanding how DNA methylation and its changes are involved in development, differentiation, and disease pathogenesis."
"24836530";"RRBS";"RRBS";"Bioinformatics";5;2014;"MethylSig: a whole genome DNA methylation analysis pipeline.";"MOTIVATION: DNA methylation plays critical roles in gene regulation and cellular specification without altering DNA sequences. The wide application of reduced representation bisulfite sequencing (RRBS) and whole genome bisulfite sequencing (bis-seq) opens the door to study DNA methylation at single CpG site resolution. One challenging question is how best to test for significant methylation differences between groups of biological samples in order to minimize false positive findings.RESULTS: We present a statistical analysis package, methylSig, to analyse genome-wide methylation differences between samples from different treatments or disease groups. MethylSig takes into account both read coverage and biological variation by utilizing a beta-binomial approach across biological samples for a CpG site or region, and identifies relevant differences in CpG methylation. It can also incorporate local information to improve group methylation level and/or variance estimation for experiments with small sample size. A permutation study based on data from enhanced RRBS samples shows that methylSig maintains a well-calibrated type-I error when the number of samples is three or more per group. Our simulations show that methylSig has higher sensitivity compared with several alternative methods. The use of methylSig is illustrated with a comparison of different subtypes of acute leukemia and normal bone marrow samples.AVAILABILITY: methylSig is available as an R package at http://sartorlab.ccmb.med.umich.edu/software.SUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics online."
"24670287";"RRBS";"RRBS";"Epigenetics";5;2014;"Notch signaling genes: myogenic DNA hypomethylation and 5-hydroxymethylcytosine.";"Notch intercellular signaling is critical for diverse developmental pathways and for homeostasis in various types of stem cells and progenitor cells. Because Notch gene products need to be precisely regulated spatially and temporally, epigenetics is likely to help control expression of Notch signaling genes. Reduced representation bisulfite sequencing (RRBS) indicated significant hypomethylation in myoblasts, myotubes, and skeletal muscle vs. many nonmuscle samples at intragenic or intergenic regions of the following Notch receptor or ligand genes: NOTCH1, NOTCH2, JAG2, and DLL1. An enzymatic assay of sites in or near these genes revealed unusually high enrichment of 5-hydroxymethylcytosine (up to 81%) in skeletal muscle, heart, and cerebellum. Epigenetics studies and gene expression profiles suggest that hypomethylation and/or hydroxymethylation help control expression of these genes in heart, brain, myoblasts, myotubes, and within skeletal muscle myofibers. Such regulation could promote cell renewal, cell maintenance, homeostasis, and a poised state for repair of tissue damage."
"24608764";"RRBS";"RRBS";"Bioinformatics";5;2014;"DMAP: differential methylation analysis package for RRBS and WGBS data.";"MOTIVATION: The rapid development of high-throughput sequencing technologies has enabled epigeneticists to quantify DNA methylation on a massive scale. Progressive increase in sequencing capacity present challenges in terms of processing analysis and the interpretation of the large amount of data; investigating differential methylation between genome-scale data from multiple samples highlights this challenge.RESULTS: We have developed a differential methylation analysis package (DMAP) to generate coverage-filtered reference methylomes and to identify differentially methylated regions across multiple samples from reduced representation bisulphite sequencing and whole genome bisulphite sequencing experiments. We introduce a novel fragment-based approach for investigating DNA methylation patterns for reduced representation bisulphite sequencing data. Further, DMAP provides the identity of gene and CpG features and distances to the differentially methylated regions in a format that is easily analyzed with limited bioinformatics knowledge.AVAILABILITY AND IMPLEMENTATION: The software has been implemented in C and has been written to ensure portability between different platforms. The source code and documentation is freely available (DMAP: as compressed TAR archive folder) from http://biochem.otago.ac.nz/research/databases-software/. Two test datasets are also available for download from the Web site. Test dataset 1 contains reads from chromosome 1 of a patient and a control, which is used for comparative analysis in the current article. Test dataset 2 contains reads from a part of chromosome 21 of three disease and three control samples for testing the operation of DMAP, especially for the analysis of variance. Example commands for the analyses are included."
"24441198";"RRBS";"RRBS";"Epigenetics";4;2014;"DNA methylome profiling identifies novel methylated genes in African American patients with colorectal neoplasia.";"The identification of genes that are differentially methylated in colorectal cancer (CRC) has potential value for both diagnostic and therapeutic interventions specifically in high-risk populations such as African Americans (AAs). However, DNA methylation patterns in CRC, especially in AAs, have not been systematically explored and remain poorly understood. Here, we performed DNA methylome profiling to identify the methylation status of CpG islands within candidate genes involved in critical pathways important in the initiation and development of CRC. We used reduced representation bisulfite sequencing (RRBS) in colorectal cancer and adenoma tissues that were compared with DNA methylome from a healthy AA subject's colon tissue and peripheral blood DNA. The identified methylation markers were validated in fresh frozen CRC tissues and corresponding normal tissues from AA patients diagnosed with CRC at Howard University Hospital. We identified and validated the methylation status of 355 CpG sites located within 16 gene promoter regions associated with CpG islands. Fifty CpG sites located within CpG islands-in genes ATXN7L1 (2), BMP3 (7), EID3 (15), GAS7 (1), GPR75 (24), and TNFAIP2 (1)-were significantly hypermethylated in tumor vs. normal tissues (P&lt;0.05). The methylation status of BMP3, EID3, GAS7, and GPR75 was confirmed in an independent, validation cohort. Ingenuity pathway analysis mapped three of these markers (GAS7, BMP3 and GPR) in the insulin and TGF-β1 network-the two key pathways in CRC. In addition to hypermethylated genes, our analysis also revealed that LINE-1 repeat elements were progressively hypomethylated in the normal-adenoma-cancer sequence. We conclude that DNA methylome profiling based on RRBS is an effective method for screening aberrantly methylated genes in CRC. While previous studies focused on the limited identification of hypermethylated genes, ours is the first study to systematically and comprehensively identify novel hypermethylated genes, as well as hypomethylated LINE-1 sequences, which may serve as potential biomarkers for CRC in African Americans. Our discovered biomarkers were intimately linked to the insulin/TGF-B1 pathway, further strengthening the association of diabetic disorders with colon oncogenic transformation."
"25224277";"RRBS";"RRBS";"Clin Cancer Res";3;2014;"Tumor-suppressive miR148a is silenced by CpG island hypermethylation in IDH1-mutant gliomas.";"PURPOSE: IDH1/2-mutant gliomas harbor a distinct glioma-CpG island methylation phenotype (G-CIMP) that may promote the initiation and progression of secondary pathway gliomas by silencing tumor-suppressive genes. The potential role of tumor-suppressive microRNAs (miRNA; miR) in this process is not understood.EXPERIMENTAL DESIGN: To identify potential tumor-suppressive miRNA hypermethylated in glioma, the methylation profiles of IDH1/2(WT) gliomas (n = 11) and IDH1(MUT) glioma (n = 20) were compared by using massively parallel reduced representation bisulfite sequencing (RRBS). The methylation status of selected miRNA was validated by using targeted bisulfite sequencing (BiSEQ) in a large cohort of glioma tissue samples including 219 IDH1(WT) and 72 IDH1/2(MUT) samples. The expression of selected miRNAs was determined by using the TaqMan qPCR. Functional analyses of miR148a were conducted and target genes were identified.RESULTS: We identify miR148a as a novel, G-CIMP-associated miRNA whose methylation is tightly correlated with IDH1 mutation and associated with improved survival in patients with malignant glioma. We confirm that downregulation of miR148a can occur via DNA methylation. We demonstrate that IDH1 mutation provides a mechanism of miR148a methylation and downregulation, and that restoration of miR148a reduced tumorigenic properties of glioma cells, possibly by targeting DNMT1.CONCLUSIONS: We identify miR148a as a novel G-CIMP-associated miRNA, and provide results suggesting that miR148a restoration may have therapeutic implications."
"25501653";"RRBS";"RRBS";"PLoS Genet";2;2014;"Genome-wide analysis of DNA methylation dynamics during early human development.";"DNA methylation is globally reprogrammed during mammalian preimplantation development, which is critical for normal development. Recent reduced representation bisulfite sequencing (RRBS) studies suggest that the methylome dynamics are essentially conserved between human and mouse early embryos. RRBS is known to cover 5-10% of all genomic CpGs, favoring those contained within CpG-rich regions. To obtain an unbiased and more complete representation of the methylome during early human development, we performed whole genome bisulfite sequencing of human gametes and blastocysts that covered&gt;70% of all genomic CpGs. We found that the maternal genome was demethylated to a much lesser extent in human blastocysts than in mouse blastocysts, which could contribute to an increased number of imprinted differentially methylated regions in the human genome. Global demethylation of the paternal genome was confirmed, but SINE-VNTR-Alu elements and some other tandem repeat-containing regions were found to be specifically protected from this global demethylation. Furthermore, centromeric satellite repeats were hypermethylated in human oocytes but not in mouse oocytes, which might be explained by differential expression of de novo DNA methyltransferases. These data highlight both conserved and species-specific regulation of DNA methylation during early mammalian development. Our work provides further information critical for understanding the epigenetic processes underlying differentiation and pluripotency during early human development."
