PMID	Citations	YearPubmed	Journal	Title	Abstract
25421685	0	2014	Methods Mol Biol	Global DNA methylation profiling technologies and the ovarian cancer methylome.	Cytosine methylation in DNA constitutes an important epigenetic layer of transcriptional and regulatory control in many eukaryotes. Profiling DNA methylation across the genome is critical to understanding the influence of epigenetics in normal biology and disease, such as cancer. Genome-wide analyses such as arrays and next-generation sequencing (NGS) technologies have been used to assess large fractions of the methylome at a single-base-pair resolution. However, the range of DNA methylation profiling techniques can make selecting the appropriate protocol a challenge. This chapter discusses the advantages and disadvantages of various methylome detection approaches to assess which is appropriate for the question at hand. Here, we focus on four prominent genome-wide approaches: whole-genome bisulfite sequencing (WGBS); methyl-binding domain capture sequencing (MBDCap-Seq); reduced-representation-bisulfite-sequencing (RRBS); and Infinium Methylation450 BeadChips (450 K, Illumina). We discuss some of the requirements, merits, and challenges that should be considered when choosing a methylome technology to ensure that it will be informative. In addition, we show how genome-wide methylation detection arrays and high-throughput sequencing have provided immense insight into ovarian cancer-specific methylation signatures that may serve as diagnostic biomarkers or predict patient response to epigenetic therapy.
25362363	0	2014	Nat Methods	Coverage recommendations for methylation analysis by whole-genome bisulfite sequencing.	Whole-genome bisulfite sequencing (WGBS) allows genome-wide DNA methylation profiling, but the associated high sequencing costs continue to limit its widespread application. We used several high-coverage reference data sets to experimentally determine minimal sequencing requirements. We present data-derived recommendations for minimum sequencing depth for WGBS libraries, highlight what is gained with increasing coverage and discuss the trade-off between sequencing depth and number of assayed replicates.
25324297	0	2014	DNA Res	Highly sensitive targeted methylome sequencing by post-bisulfite adaptor tagging.	The current gold standard method for methylome analysis is whole-genome bisulfite sequencing (WGBS), but its cost is substantial, especially for the purpose of multi-sample comparison of large methylomes. Shotgun bisulfite sequencing of target-enriched DNA, or targeted methylome sequencing (TMS), can be a flexible, cost-effective alternative to WGBS. However, the current TMS protocol requires a considerable amount of input DNA and hence is hardly applicable to samples of limited quantity. Here we report a method to overcome this limitation by using post-bisulfite adaptor tagging (PBAT), in which adaptor tagging is conducted after bisulfite treatment to circumvent bisulfite-induced loss of intact sequencing templates, thereby enabling TMS of a 100-fold smaller amount of input DNA with far fewer cycles of polymerase chain reaction than in the current protocol. We thus expect that the PBAT-mediated TMS will serve as an invaluable method in epigenomics.
24846966	0	2014	Yi Chuan	[The application of next generation sequencing on epigenetic study].	The application of next generation sequencing (NGS) technique has a great impact on epigenetic studies. Coupled with NGS, a number of sequencing-based methodologies have been developed and applied in epigenetic studies, such as Whole Genome Bisulfite Sequencing (WGBS), Reduced Representation Bisulfite Sequencing (RRBS), Methylated DNA Immunoprecipitation Sequencing (MeDIP-seq), Chromatin Immunoprecipitation-Sequencing (ChIP-seq), TAB-seq (Tet-assisted Bisulfite Sequencing), Chromosome Conformation Capture Sequencing (3C-seq) and various of 3C-seq de-rivatives, DNase1-seq/MNase-seq/FAIRE-seqand RNA Sequencing (RNA-seq). These new techniques were used to iden-tify DNA methylation patterns and a broad range of protein/nucleic acid interactions, and to analyze chromatin conforma-tion.With these new technologies, researchers have gained a broader view and better tools to investigate the distributions and dynamic changes of epigenetic markers affected by both internal and external factors. The principles and characteristics of major applications of NGS technologies on epigenetics were summarized; and the recent advances and the future direc-tions in NGS-based epigenetic studies were further discussed.
24497972	0	2014	PLoS One	WBSA: web service for bisulfite sequencing data analysis.	Whole-Genome Bisulfite Sequencing (WGBS) and genome-wide Reduced Representation Bisulfite Sequencing (RRBS) are widely used to study DNA methylation. However, data analysis is complicated, lengthy, and hampered by a lack of seamless analytical pipelines. To address these issues, we developed a convenient, stable, and efficient web service called Web Service for Bisulfite Sequencing Data Analysis (WBSA) to analyze bisulfate sequencing data. WBSA focuses on not only CpG methylation, which is the most common biochemical modification in eukaryotic DNA, but also non-CG methylation, which have been observed in plants, iPS cells, oocytes, neurons and stem cells of human. WBSA comprises three main modules as follows: WGBS data analysis, RRBS data analysis, and differentially methylated region (DMR) identification. The WGBS and RRBS modules execute read mapping, methylation site identification, annotation, and advanced analysis, whereas the DMR module identifies actual DMRs and annotates their correlations to genes. WBSA can be accessed and used without charge either online or local version. WBSA also includes the executables of the Portable Batch System (PBS) and standalone versions that can be downloaded from the website together with the installation instructions. WBSA is available at no charge for academic users at http://wbsa.big.ac.cn.
23850244	34	2013	Cell Stem Cell	Whole-genome bisulfite sequencing of two distinct interconvertible DNA methylomes of mouse embryonic stem cells.	The use of two kinase inhibitors (2i) enables derivation of mouse embryonic stem cells (ESCs) in the pluripotent ground state. Using whole-genome bisulfite sequencing (WGBS), we show that male 2i ESCs are globally hypomethylated compared to conventional ESCs maintained in serum. In serum, female ESCs are hypomethyated similarly to male ESCs in 2i, and DNA methylation is further reduced in 2i. Regions with elevated DNA methylation in 2i strongly correlate with the presence of H3K9me3 on endogenous retroviruses (ERVs) and imprinted loci. The methylome of male ESCs in serum parallels postimplantation blastocyst cells, while 2i stalls ESCs in a hypomethylated, ICM-like state. WGBS analysis during adaptation of 2i ESCs to serum suggests that deposition of DNA methylation is largely random, while loss of DNA methylation during reversion to 2i occurs passively, initiating at TET1 binding sites. Together, our analysis provides insight into DNA methylation dynamics in cultured ESCs paralleling early developmental processes.
23804400	19	2013	Genome Res	Functional DNA methylation differences between tissues, cell types, and across individuals discovered using the M&amp;M algorithm.	DNA methylation plays key roles in diverse biological processes such as X chromosome inactivation, transposable element repression, genomic imprinting, and tissue-specific gene expression. Sequencing-based DNA methylation profiling provides an unprecedented opportunity to map and compare complete DNA methylomes. This includes one of the most widely applied technologies for measuring DNA methylation: methylated DNA immunoprecipitation followed by sequencing (MeDIP-seq), coupled with a complementary method, methylation-sensitive restriction enzyme sequencing (MRE-seq). A computational approach that integrates data from these two different but complementary assays and predicts methylation differences between samples has been unavailable. Here, we present a novel integrative statistical framework M&amp;M (for integration of MeDIP-seq and MRE-seq) that dynamically scales, normalizes, and combines MeDIP-seq and MRE-seq data to detect differentially methylated regions. Using sample-matched whole-genome bisulfite sequencing (WGBS) as a gold standard, we demonstrate superior accuracy and reproducibility of M&amp;M compared to existing analytical methods for MeDIP-seq data alone. M&amp;M leverages the complementary nature of MeDIP-seq and MRE-seq data to allow rapid comparative analysis between whole methylomes at a fraction of the cost of WGBS. Comprehensive analysis of nineteen human DNA methylomes with M&amp;M reveals distinct DNA methylation patterns among different tissue types, cell types, and individuals, potentially underscoring divergent epigenetic regulation at different scales of phenotypic diversity. We find that differential DNA methylation at enhancer elements, with concurrent changes in histone modifications and transcription factor binding, is common at the cell, tissue, and individual levels, whereas promoter methylation is more prominent in reinforcing fundamental tissue identities.
24206606	15	2013	BMC Genomics	BS-Seeker2: a versatile aligning pipeline for bisulfite sequencing data.	BACKGROUND: DNA methylation is an important epigenetic modification involved in many biological processes. Bisulfite treatment coupled with high-throughput sequencing provides an effective approach for studying genome-wide DNA methylation at base resolution. Libraries such as whole genome bisulfite sequencing (WGBS) and reduced represented bisulfite sequencing (RRBS) are widely used for generating DNA methylomes, demanding efficient and versatile tools for aligning bisulfite sequencing data.RESULTS: We have developed BS-Seeker2, an updated version of BS Seeker, as a full pipeline for mapping bisulfite sequencing data and generating DNA methylomes. BS-Seeker2 improves mappability over existing aligners by using local alignment. It can also map reads from RRBS library by building special indexes with improved efficiency and accuracy. Moreover, BS-Seeker2 provides additional function for filtering out reads with incomplete bisulfite conversion, which is useful in minimizing the overestimation of DNA methylation levels. We also defined CGmap and ATCGmap file formats for full representations of DNA methylomes, as part of the outputs of BS-Seeker2 pipeline together with BAM and WIG files.CONCLUSIONS: Our evaluations on the performance show that BS-Seeker2 works efficiently and accurately for both WGBS data and RRBS data. BS-Seeker2 is freely available at http://pellegrini.mcdb.ucla.edu/BS_Seeker2/ and the Galaxy server.
23804401	15	2013	Genome Res	Estimating absolute methylation levels at single-CpG resolution from methylation enrichment and restriction enzyme sequencing methods.	Recent advancements in sequencing-based DNA methylation profiling methods provide an unprecedented opportunity to map complete DNA methylomes. These include whole-genome bisulfite sequencing (WGBS, MethylC-seq, or BS-seq), reduced-representation bisulfite sequencing (RRBS), and enrichment-based methods such as MeDIP-seq, MBD-seq, and MRE-seq. These methods yield largely comparable results but differ significantly in extent of genomic CpG coverage, resolution, quantitative accuracy, and cost, at least while using current algorithms to interrogate the data. None of these existing methods provides single-CpG resolution, comprehensive genome-wide coverage, and cost feasibility for a typical laboratory. We introduce methylCRF, a novel conditional random fields-based algorithm that integrates methylated DNA immunoprecipitation (MeDIP-seq) and methylation-sensitive restriction enzyme (MRE-seq) sequencing data to predict DNA methylation levels at single-CpG resolution. Our method is a combined computational and experimental strategy to produce DNA methylomes of all 28 million CpGs in the human genome for a fraction (&lt;10%) of the cost of whole-genome bisulfite sequencing methods. methylCRF was benchmarked for accuracy against Infinium arrays, RRBS, WGBS sequencing, and locus-specific bisulfite sequencing performed on the same human embryonic stem cell line. methylCRF transformation of MeDIP-seq/MRE-seq was equivalent to a biological replicate of WGBS in quantification, coverage, and resolution. We used conventional bisulfite conversion, PCR, cloning, and sequencing to validate loci where our predictions do not agree with whole-genome bisulfite data, and in 11 out of 12 cases, methylCRF predictions of methylation level agree better with validated results than does whole-genome bisulfite sequencing. Therefore, methylCRF transformation of MeDIP-seq/MRE-seq data provides an accurate, inexpensive, and widely accessible strategy to create full DNA methylomes.
24071908	8	2013	Nat Protoc	Tagmentation-based whole-genome bisulfite sequencing.	Epigenetic modifications such as carbon 5 methylation of the cytosine base in a CpG dinucleotide context are involved in the onset and progression of human diseases. A comprehensive understanding of the role of genome-wide DNA methylation patterns, the methylome, requires quantitative determination of the methylation states of all CpG sites in a genome. So far, analyses of the complete methylome by whole-genome bisulfite sequencing (WGBS) are rare because of the required large DNA quantities, substantial bioinformatic resources and high sequencing costs. Here we describe a detailed protocol for tagmentation-based WGBS (T-WGBS) and demonstrate its reliability in comparison with conventional WGBS. In T-WGBS, a hyperactive Tn5 transposase fragments the DNA and appends sequencing adapters in a single step. T-WGBS requires not more than 20 ng of input DNA; hence, the protocol allows the comprehensive methylome analysis of limited amounts of DNA isolated from precious biological specimens. The T-WGBS library preparation takes 2 d.
24270503	1	2013	Mol Plant	Covering your bases: inheritance of DNA methylation in plant genomes.	Cytosine methylation is an important base modification that is inherited across mitotic and meiotic cell divisions in plant genomes. Heritable methylation variants can contribute to within-species phenotypic variation. Few methylation variants were known until recently, making it possible to begin to address major unanswered questions: the extent of natural methylation variation within plant genomes, its effects on phenotypic variation, its degree of dependence on genotype, and how it fits into an evolutionary context. Techniques like whole-genome bisulfite sequencing (WGBS) make it possible to determine cytosine methylation states at single-base resolution across entire genomes and populations. Application of this method to natural and novel experimental populations is revealing answers to these long-standing questions about the role of DNA methylation in plant genomes.
23975794	0	2013	Methods Mol Biol	Evaluation of MeDIP-chip in the context of whole-genome bisulfite sequencing (WGBS-seq) in Arabidopsis.	Studies of DNA methylation in Arabidopsis have rapidly advanced from the analysis of a single reference accession to investigations of large populations. The goal of emerging population studies is to detect differentially methylated regions (DMRs) at the genome-wide scale, and to relate this variation to gene expression and phenotypic diversity.Whole-genome bisulfite sequencing (WGBS-seq) has established itself as a gold standard in DNA methylation analysis due to its high accuracy and single cytosine measurement resolution. However, scaling up the use of this technology for large population studies is currently not only cost prohibitive but also poses nontrivial bioinformatic challenges. If the end-point of the study is to detect DMRs at the level of several hundred base pairs rather than at the level of single cytosines, low-resolution array-based methods, such as MeDIP-chip, may be entirely sufficient. However, the trade-off between measurement accuracy and experimental/analytical practicality needs to be weighted carefully. To help make such experimental choices, we conducted a side-by-side comparison between the popular dual-channel MeDIP-chip Nimblegen technology and Illumina WGBS-seq in two independent Arabidopsis lines.Our analysis shows that MeDIP-chip performs reasonably well in detecting DNA methylation at probe-level resolution, yielding a genome-wide combined false-positive and false-negative rate of about 0.21. However, detection can be susceptible to strong signal distortions resulting from a combination of dye bias and the CG content of effectively unmethylated genomic regions. We show that these issues can be easily bypassed by taking appropriate data preparation steps and applying suitable analysis tools.We conclude that MeDIP-chip is a reasonable alternative to WGBS-seq in emerging Arabidopsis population epigenetic studies.
22689993	91	2012	Proc Natl Acad Sci U S A	Distinct DNA methylomes of newborns and centenarians.	Human aging cannot be fully understood in terms of the constrained genetic setting. Epigenetic drift is an alternative means of explaining age-associated alterations. To address this issue, we performed whole-genome bisulfite sequencing (WGBS) of newborn and centenarian genomes. The centenarian DNA had a lower DNA methylation content and a reduced correlation in the methylation status of neighboring cytosine--phosphate--guanine (CpGs) throughout the genome in comparison with the more homogeneously methylated newborn DNA. The more hypomethylated CpGs observed in the centenarian DNA compared with the neonate covered all genomic compartments, such as promoters, exonic, intronic, and intergenic regions. For regulatory regions, the most hypomethylated sequences in the centenarian DNA were present mainly at CpG-poor promoters and in tissue-specific genes, whereas a greater level of DNA methylation was observed in CpG island promoters. We extended the study to a larger cohort of newborn and nonagenarian samples using a 450,000 CpG-site DNA methylation microarray that reinforced the observation of more hypomethylated DNA sequences in the advanced age group. WGBS and 450,000 analyses of middle-age individuals demonstrated DNA methylomes in the crossroad between the newborn and the nonagenarian/centenarian groups. Our study constitutes a unique DNA methylation analysis of the extreme points of human life at a single-nucleotide resolution level.
22649061	17	2012	Nucleic Acids Res	Amplification-free whole-genome bisulfite sequencing by post-bisulfite adaptor tagging.	DNA methylation plays a key role in epigenetic regulation of eukaryotic genomes. Hence the genome-wide distribution of 5-methylcytosine, or the methylome, has been attracting intense attention. In recent years, whole-genome bisulfite sequencing (WGBS) has enabled methylome analysis at single-base resolution. However, WGBS typically requires microgram quantities of DNA as well as global PCR amplification, thereby precluding its application to samples of limited amounts. This is presumably because bisulfite treatment of adaptor-tagged templates, which is inherent to current WGBS methods, leads to substantial DNA fragmentation. To circumvent the bisulfite-induced loss of intact sequencing templates, we conceived an alternative method termed Post-Bisulfite Adaptor Tagging (PBAT) wherein bisulfite treatment precedes adaptor tagging by two rounds of random primer extension. The PBAT method can generate a substantial number of unamplified reads from as little as subnanogram quantities of DNA. It requires only 100 ng of DNA for amplification-free WGBS of mammalian genomes. Thus, the PBAT method will enable various novel applications that would not otherwise be possible, thereby contributing to the rapidly growing field of epigenomics.
23200671	8	2012	Cancer Lett	Analyzing the cancer methylome through targeted bisulfite sequencing.	Bisulfite conversion of genomic DNA combined with next-generation sequencing (NGS) has become a very effective approach for mapping the whole-genome and sub-genome wide DNA methylation landscapes. However, whole methylome shotgun bisulfite sequencing is still expensive and not suitable for analyzing large numbers of human cancer specimens. Recent advances in the development of targeted bisulfite sequencing approaches offer several attractive alternatives. The characteristics and applications of these methods are discussed in this review article. In addition, the bioinformatic tools that can be used for sequence capture probe design as well as downstream sequence analyses are also addressed.
21839163	195	2011	Genomics	High density DNA methylation array with single CpG site resolution.	We have developed a new generation of genome-wide DNA methylation BeadChip which allows high-throughput methylation profiling of the human genome. The new high density BeadChip can assay over 480K CpG sites and analyze twelve samples in parallel. The innovative content includes coverage of 99% of RefSeq genes with multiple probes per gene, 96% of CpG islands from the UCSC database, CpG island shores and additional content selected from whole-genome bisulfite sequencing data and input from DNA methylation experts. The well-characterized Infinium® Assay is used for analysis of CpG methylation using bisulfite-converted genomic DNA. We applied this technology to analyze DNA methylation in normal and tumor DNA samples and compared results with whole-genome bisulfite sequencing (WGBS) data obtained for the same samples. Highly comparable DNA methylation profiles were generated by the array and sequencing methods (average R2 of 0.95). The ability to determine genome-wide methylation patterns will rapidly advance methylation research.
14719643	3	2004	Opt Lett	Whispering-gallery-bottle microcavities: the three-dimensional etalon.	In a tapered optical fiber there exist localized light structures that, in analogy to the magnetic bottles used in plasma fusion, can be called whispering-gallery bottles (WGBs). These essentially three-dimensional structures are formed by the spiral rays that experience total internal reflection at the fiber surface and that also bounce along the fiber axis in response to reflection from the regions of tapering. It is shown that the Wentzel-Kramers-Brillouin quantization rules for the strongly prolate WGBs can be inversed exactly, thus determining the cavity shape from its spectrum. The approximation considered allows one to find the shape of the etalon bottle, which, similar to the one-dimensional Fabry-Perot etalon, contains an unlimited number of equally spaced wave-number eigenvalues. The problem of determining such a non-one-dimensional cavity is not trivial, because such a cavity does not exist among the uniformly filled cavities such as rectangular boxes, cylinders, and spheroids that allow separation of variables. The etalon cavity corresponds to the fiber radius variation p(z) = rho0/cos(deltakz)/, where deltak is the wave-number spacing. The latter result is in excellent agreement with ray-dynamics numerical modeling.
