PMID	Citations	YearPubmed	Journal	Title	Abstract
25431936	1	2014	Epigenomics	Interpreting 4C-Seq data: how far can we go?	
24860160	1	2014	Bioinformatics	Identification of chromosomal translocation hotspots via scan statistics.	MOTIVATION: The detection of genomic regions unusually rich in a given pattern is an important undertaking in the analysis of next-generation sequencing data. Recent studies of chromosomal translocations in activated B lymphocytes have identified regions that are frequently translocated to c-myc oncogene. A quantitative method for the identification of translocation hotspots was crucial to this study. Here we improve this analysis by using a simple probabilistic model and the framework provided by scan statistics to define the number and location of translocation breakpoint hotspots. A key feature of our method is that it provides a global chromosome-wide nominal control level to clustering, as opposed to previous methods based on local criteria. While being motivated by a specific application, the detection of unusual clusters is a widespread problem in bioinformatics. We expect our method to be useful in the analysis of data from other experimental approaches such as of ChIP-seq and 4C-seq.RESULTS: The analysis of translocations from B lymphocytes with the method described here reveals the presence of longer hotspots when compared with those defined previously. Further, we show that the hotspot size changes substantially in the absence of DNA repair protein 53BP1. When 53BP1 deficiency is combined with overexpression of activation-induced cytidine deaminase, the hotspot length increases even further. These changes are not detected by previous methods that use local significance criteria for clustering. Our method is also able to identify several exclusive translocation hotspots located in genes of known tumor supressors.AVAILABILITY AND IMPLEMENTATION: The detection of translocation hotspots is done with hot_scan, a program implemented in R and Perl. Source code and documentation are freely available for download at https://github.com/itojal/hot_scan.
24448439	1	2014	Nucleus	Implications of COMT long-range interactions on the phenotypic variability of 22q11.2 deletion syndrome.	22q11.2 deletion syndrome (22q11DS) results from a hemizygous microdeletion on chromosome 22 and is characterized by extensive phenotypic variability. Penetrance of signs, including congenital heart, craniofacial, and neurobehavioral abnormalities, varies widely and is not well correlated with genotype. The three-dimensional structure of the genome may help explain some of this variability. The physical interaction profile of a given gene locus with other genetic elements, such as enhancers and co-regulated genes, contributes to its regulation. Thus, it is possible that regulatory interactions with elements outside the deletion region are disrupted in the disease state and modulate the resulting spectrum of symptoms. COMT, a gene within the commonly deleted ~3 Mb region has been implicated as a contributor to the neurological features frequently found in 22q11DS patients. We used this locus as bait in a 4C-seq experiment to investigate genome-wide interaction profiles in B lymphocyte and fibroblast cell lines derived from both 22q11DS and unaffected individuals. All normal B lymphocyte lines displayed local, conserved chromatin looping interactions with regions that are lost in atypical and distal deletions, which may mediate similarities between typical, atypical, and distal 22q11 deletion phenotypes. There are also distinct clusterings of cis interactions based on disease state. We identified regions of differential trans interactions present in normal, and lost in deletion-carrying, B lymphocyte cell lines. This data suggests that hemizygous chromosomal deletions such as 22q11DS can have widespread effects on chromatin organization, and may contribute to the inherent phenotypic variability.
25385647	0	2014	Proc Natl Acad Sci U S A	Mapping of long-range INS promoter interactions reveals a role for calcium-activated chloride channel ANO1 in insulin secretion.	We used circular chromatin conformation capture (4C) to identify a physical contact in human pancreatic islets between the region near the insulin (INS) promoter and the ANO1 gene, lying 68 Mb away on human chromosome 11, which encodes a Ca(2+)-dependent chloride ion channel. In response to glucose, this contact was strengthened and ANO1 expression increased, whereas inhibition of INS gene transcription by INS promoter targeting siRNA decreased ANO1 expression, revealing a regulatory effect of INS promoter on ANO1 expression. Knockdown of ANO1 expression caused decreased insulin secretion in human islets, establishing a physical proximity-dependent feedback loop involving INS transcription, ANO1 expression, and insulin secretion. To explore a possible role of ANO1 in insulin metabolism, we carried out experiments in Ano1(+/-) mice. We observed reduced serum insulin levels and insulin-to-glucose ratios in high-fat diet-fed Ano1(+/-) mice relative to Ano1(+/+) mice fed the same diet. Our results show that determination of long-range contacts within the nucleus can be used to detect novel and physiologically relevant mechanisms. They also show that networks of long-range physical contacts are important to the regulation of insulin metabolism.
25280477	0	2014	J Mol Cell Biol	Hot spots of DNA double-strand breaks and genomic contacts of human rDNA units are involved in epigenetic regulation.	DNA double-strand breaks (DSBs) are involved in many cellular mechanisms, including replication, transcription, and genome rearrangements. The recent observation that hot spots of DSBs in human chromosomes delimit DNA domains that possess coordinately expressed genes suggests a strong relationship between the organization of transcription patterns and hot spots of DSBs. In this study, we performed mapping of hot spots of DSBs in a human 43-kb ribosomal DNA (rDNA) repeated unit. We observed that rDNA units corresponded to the most fragile sites in human chromosomes and that these units possessed at least nine specific regions containing clusters of extremely frequently occurring DSBs, which were located exclusively in non-coding intergenic spacer (IGS) regions. The hot spots of DSBs corresponded to only a specific subset of DNase-hypersensitive sites, and coincided with CTCF, PARP1, and HNRNPA2B1 binding sites, and H3K4me3 marks. Our rDNA-4C data indicate that the regions of IGS containing the hot spots of DSBs often form contacts with specific regions in different chromosomes, including the pericentromeric regions, as well as regions that are characterized by H3K27ac and H3K4me3 marks, CTCF binding sites, ChIA-PET and RIP signals, and high levels of DSBs. The data suggest a strong link between chromosome breakage and several different mechanisms of epigenetic regulation of gene expression.
25151170	0	2014	Methods Mol Biol	DamID as an approach to studying long-distance chromatin interactions.	How transcription is controlled by distally located cis-regulatory elements is an active area of research in biology. As such, there have been many techniques developed to probe these long-distance chromatin interactions. Here, we focus on one such method, called DamID (van Steensel and Henikoff, Nat Biotechnol 18(4):424-428, 2000). While other methods like 3C (Dekker et al., Science 295(5558):1306-1311, 2002), 4C (Simonis et al., Nat Genet 38(11):1348-1354, 2006; Zhao et al., Nat Genet 38(11):1341-1347, 2006), and 5C (Dostie et al., Genome Res 16(10):1299-1309, 2006) are undoubtedly powerful, the DamID method can offer some advantages over these methods if the genetic locus can be easily modified. The lack of tissue fixation, the low amounts of starting material required to perform the experiment, and the relatively modest hardware requirements make DamID experiments an interesting alternative to consider when examining long-distance chromatin interactions.
25146886	0	2014	Plant J	Altered expression of Aurora kinases in Arabidopsis results in aneu- and polyploidization.	Aurora is an evolutionary conserved protein kinase family involved in monitoring of chromosome segregation via phosphorylation of different substrates. In plants, however, the involvement of Aurora proteins in meiosis and in sensing microtubule attachment remains to be proven, although the downstream components leading to the targeting of spindle assembly checkpoint signals to anaphase-promoting complex have been described. To analyze the three members of Aurora family (AtAurora1, -2, and -3) of Arabidopsis we employed different combinations of T-DNA insertion mutants and/or RNAi transformants. Meiotic defects and the formation of unreduced pollen were revealed including plants with an increased ploidy level. The effect of reduced expression of Aurora was mimicked by application of the ATP-competitive Aurora inhibitor II. In addition, strong overexpression of any member of the AtAurora family is not possible. Only tagged or truncated forms of Aurora kinases can be overexpressed. Expression of truncated AtAurora1 resulted in a high number of aneuploids in Arabidopsis, while expression of AtAurora1-TAPi construct in tobacco resulted in 4C (possible tetraploid) progeny. In conclusion, our data demonstrate an essential role of Aurora kinases in the monitoring of meiosis in plants.
25078398	0	2014	Bioinformatics	Basic4Cseq: an R/Bioconductor package for analyzing 4C-seq data.	SUMMARY: Basic4Cseq is an R/Bioconductor package for basic filtering, analysis and subsequent near-cis visualization of 4C-seq data. The package processes aligned 4C-seq raw data stored in binary alignment/map (BAM) format and maps the short reads to a corresponding virtual fragment library. Functions are included to create virtual fragment libraries providing chromosome position and further information on 4C-seq fragments (length and uniqueness of the fragment ends, and blindness of a fragment) for any BSGenome package. An optional filter is included for BAM files to remove invalid 4C-seq reads, and further filter functions are offered for 4C-seq fragments. Additionally, basic quality controls based on the read distribution are included. Fragment data in the vicinity of the experiment's viewpoint are visualized as coverage plot based on a running median approach and a multi-scale contact profile. Wig files or csv files of the fragment data can be exported for further analyses and visualizations of interactions with other programs.AVAILABILITY AND IMPLEMENTATION: Basic4Cseq is implemented in R and available at http://www.bioconductor.org/. A vignette with detailed descriptions of the functions is included in the package.CONTACT: Carolin.Walter@uni-muenster.deSUPPLEMENTARY INFORMATION: Supplementary data are available at Bioinformatics online.
24736527	0	2014	Epigenetics	The clustering of CpG islands may constitute an important determinant of the 3D organization of interphase chromosomes.	We used the 4C-Seq technique to characterize the genome-wide patterns of spatial contacts of several CpG islands located on chromosome 14 in cultured chicken lymphoid and erythroid cells. We observed a clear tendency for the spatial clustering of CpG islands present on the same and different chromosomes, regardless of the presence or absence of promoters within these CpG islands. Accordingly, we observed preferential spatial contacts between Sp1 binding motifs and other GC-rich genomic elements, including the DNA sequence motifs capable of forming G-quadruplexes. However, an anchor placed in a gene/CpG island-poor area formed spatial contacts with other gene/CpG island-poor areas on chromosome 14 and other chromosomes. These results corroborate the two-compartment model of the spatial organization of interphase chromosomes and suggest that the clustering of CpG islands constitutes an important determinant of the 3D organization of the eukaryotic genome in the cell nucleus. Using the ChIP-Seq technique, we mapped the genome-wide CTCF deposition sites in the chicken lymphoid and erythroid cells that were used for the 4C analysis. We observed a good correlation between the density of CTCF deposition sites and the level of 4C signals for the anchors located in CpG islands but not for an anchor located in a gene desert. It is thus possible that CTCF contributes to the clustering of CpG islands observed in our experiments.
24526453	0	2014	J Appl Genet	The genetics of resistance to powdery mildew in cultivated oats (Avena sativa L.): current status of major genes.	The genetics of resistance to powdery mildew caused by Blumeria graminis f. sp. avenae of four cultivated oats was studied using monosomic analysis. Cultivar 'Bruno' carries a gene (Pm6) that shows a recessive mode of inheritance and is located on chromosome 10D. Cultivar 'Jumbo' possesses a dominant resistance gene (Pm1) on chromosome 1C. In cultivar 'Rollo', in addition to the gene Pm3 on chromosome 17A, a second dominant resistance gene (Pm8) was identified and assigned to chromosome 4C. In breeding line APR 122, resistance was conditioned by a dominant resistance gene (Pm7) that was allocated to chromosome 13A. Genetic maps established for resistance genes Pm1, Pm6 and Pm7 employing amplified fragment length polymorphism (AFLP) markers indicated that these genes are independent of each other, supporting the results from monosomic analysis.
24465835	0	2014	PLoS One	Nuclear DNA content variation in life history phases of the Bonnemasoniaceae (Rhodophyta).	Nuclear DNA content in gametophytes and sporophytes or the prostrate phases of the following species of Bonnemaisoniaceae (Asparagopsis armata, Asparagopsis taxiformis, Bonnemaisonia asparagoides, Bonnemaisonia clavata and Bonnemaisonia hamifera) were estimated by image analysis and static microspectrophotometry using the DNA-localizing fluorochrome DAPI (4', 6-diamidino-2-phenylindole, dilactate) and the chicken erythrocytes standard. These estimates expand on the Kew database of DNA nuclear content. DNA content values for 1C nuclei in the gametophytes (spermatia and vegetative cells) range from 0.5 pg to 0.8 pg, and for 2C nuclei in the sporophytes or the prostrate phases range from 1.15-1.7 pg. Although only the 2C and 4C values were observed in the sporophyte or the prostrate phase, in the vegetative cells of the gametophyte the values oscillated from 1C to 4C, showing the possible start of endopolyploidy. The results confirm the alternation of nuclear phases in these Bonnemaisoniaceae species, in those that have tetrasporogenesis, as well as those that have somatic meiosis. The availability of a consensus phylogenetic tree for Bonnemaisoniaceae has opened the way to determine evolutionary trends in DNA contents. Both the estimated genome sizes and the published chromosome numbers for Bonnemaisoniaceae suggest a narrow range of values consistent with the conservation of an ancestral genome.
25861932	0	2014	Biotechniques	Comparative analysis of T4 DNA ligases and DNA polymerases used in chromosome conformation capture assays.	Three-dimensional (3-D) genome organization in the nuclear space affects various genomic functions. Circular chromosome conformation capture (4C-seq) is a powerful technique that allows researchers to measure long-range chromosomal interactions with a locus of interest across the entire genome. This method relies on enzymatic cleavage of cross-linked chromatin and consecutive ligation to create ligation junctions between physically adjacent loci, followed by PCR amplification of locus-specific associating loci. The enzymes used must meet 4C standards because variations in their efficiency and performance may affect the quality of the obtained data. Here we systematically compare the efficiency and reliability of different T4 DNA ligases and PCR DNA polymerases, assessing the most critical and technically challenging steps in 4C. The results of this analysis enable the use of cost-effective enzymes with superior specificity and efficiency for 4C and save time in screening for appropriate primers. This information provides users with flexibility in their experimental design and guidelines for adapting and testing any enzyme of choice for obtaining standardized results.
23657480	70	2013	Nat Rev Genet	Exploring the three-dimensional organization of genomes: interpreting chromatin interaction data.	How DNA is organized in three dimensions inside the cell nucleus and how this affects the ways in which cells access, read and interpret genetic information are among the longest standing questions in cell biology. Using newly developed molecular, genomic and computational approaches based on the chromosome conformation capture technology (such as 3C, 4C, 5C and Hi-C), the spatial organization of genomes is being explored at unprecedented resolution. Interpreting the increasingly large chromatin interaction data sets is now posing novel challenges. Here we describe several types of statistical and computational approaches that have recently been developed to analyse chromatin interaction data.
24335803	34	2013	Proc Natl Acad Sci U S A	Cohesin and CTCF differentially affect chromatin architecture and gene expression in human cells.	Recent studies of genome-wide chromatin interactions have revealed that the human genome is partitioned into many self-associating topological domains. The boundary sequences between domains are enriched for binding sites of CTCC-binding factor (CTCF) and the cohesin complex, implicating these two factors in the establishment or maintenance of topological domains. To determine the role of cohesin and CTCF in higher-order chromatin architecture in human cells, we depleted the cohesin complex or CTCF and examined the consequences of loss of these factors on higher-order chromatin organization, as well as the transcriptome. We observed a general loss of local chromatin interactions upon disruption of cohesin, but the topological domains remain intact. However, we found that depletion of CTCF not only reduced intradomain interactions but also increased interdomain interactions. Furthermore, distinct groups of genes become misregulated upon depletion of cohesin and CTCF. Taken together, these observations suggest that CTCF and cohesin contribute differentially to chromatin organization and gene regulation.
23747203	33	2013	Cell Stem Cell	Klf4 organizes long-range chromosomal interactions with the oct4 locus in reprogramming and pluripotency.	Epigenetic mechanisms underlying somatic reprogramming have been extensively studied, but little is known about the nuclear architecture of pluripotent stem cells (PSCs). Using circular chromosome conformation capture with high-throughput sequencing (4C-seq) and fluorescence in situ hybridization (FISH), we identified chromosomal regions that colocalize frequently with the Oct4 locus in PSCs. These PSC-specific long-range interactions are established prior to transcriptional activation of endogenous Oct4 during reprogramming to induced PSCs and are facilitated by Klf4-mediated recruitment of cohesin. Depletion of Klf4 leads to unloading of cohesin at the Oct4 enhancer and disrupts long-range interactions prior to loss of Oct4 transcription and subsequent PSC differentiation, suggesting a causative role for Klf4 in facilitating long-range interactions independent of its transcriptional activity. Taken together, our results delineate the basic nuclear organization at the Oct4 locus in PSCs and suggest a functional role for Klf4-mediated higher-order chromatin structure in maintaining and inducing pluripotency.
23411633	17	2013	Nat Protoc	Multiplexed chromosome conformation capture sequencing for rapid genome-scale high-resolution detection of long-range chromatin interactions.	Chromosome conformation capture (3C) technology is a powerful and increasingly popular tool for analyzing the spatial organization of genomes. Several 3C variants have been developed (e.g., 4C, 5C, ChIA-PET, Hi-C), allowing large-scale mapping of long-range genomic interactions. Here we describe multiplexed 3C sequencing (3C-seq), a 4C variant coupled to next-generation sequencing, allowing genome-scale detection of long-range interactions with candidate regions. Compared with several other available techniques, 3C-seq offers a superior resolution (typically single restriction fragment resolution; approximately 1-8 kb on average) and can be applied in a semi-high-throughput fashion. It allows the assessment of long-range interactions of up to 192 genes or regions of interest in parallel by multiplexing library sequencing. This renders multiplexed 3C-seq an inexpensive, quick (total hands-on time of 2 weeks) and efficient method that is ideal for the in-depth analysis of complex genetic loci. The preparation of multiplexed 3C-seq libraries can be performed by any investigator with basic skills in molecular biology techniques. Data analysis requires basic expertise in bioinformatics and in Linux and Python environments. The protocol describes all materials, critical steps and bioinformatics tools required for successful application of 3C-seq technology.
24055367	8	2013	Cell	Poly(ADP-ribosyl)ation regulates insulator function and intrachromosomal interactions in Drosophila.	Insulators mediate inter- and intrachromosomal contacts to regulate enhancer-promoter interactions and establish chromosome domains. The mechanisms by which insulator activity can be regulated to orchestrate changes in the function and three-dimensional arrangement of the genome remain elusive. Here, we demonstrate that Drosophila insulator proteins are poly(ADP-ribosyl)ated and that mutation of the poly(ADP-ribose) polymerase (Parp) gene impairs their function. This modification is not essential for DNA occupancy of insulator DNA-binding proteins dCTCF and Su(Hw). However, poly(ADP-ribosyl)ation of K566 in CP190 promotes protein-protein interactions with other insulator proteins, association with the nuclear lamina, and insulator activity in vivo. Consistent with these findings, the nuclear clustering of CP190 complexes is disrupted in Parp mutant cells. Importantly, poly(ADP-ribosyl)ation facilitates intrachromosomal interactions between insulator sites measured by 4C. These data suggest that the role of insulators in organizing the three-dimensional architecture of the genome may be modulated by poly(ADP-ribosyl)ation.
23825666	6	2013	PLoS One	Evolutionary dynamics of the accessory genome of Listeria monocytogenes.	Listeria monocytogenes, a foodborne bacterial pathogen, is comprised of four phylogenetic lineages that vary with regard to their serotypes and distribution among sources. In order to characterize lineage-specific genomic diversity within L. monocytogenes, we sequenced the genomes of eight strains from several lineages and serotypes, and characterized the accessory genome, which was hypothesized to contribute to phenotypic differences across lineages. The eight L. monocytogenes genomes sequenced range in size from 2.85-3.14 Mb, encode 2,822-3,187 genes, and include the first publicly available sequenced representatives of serotypes 1/2c, 3a and 4c. Mapping of the distribution of accessory genes revealed two distinct regions of the L. monocytogenes chromosome: an accessory-rich region in the first 65° adjacent to the origin of replication and a more stable region in the remaining 295°. This pattern of genome organization is distinct from that of related bacteria Staphylococcus aureus and Bacillus cereus. The accessory genome of all lineages is enriched for cell surface-related genes and phosphotransferase systems, and transcriptional regulators, highlighting the selective pressures faced by contemporary strains from their hosts, other microbes, and their environment. Phylogenetic analysis of O-antigen genes and gene clusters predicts that serotype 4 was ancestral in L. monocytogenes and serotype 1/2 associated gene clusters were putatively introduced through horizontal gene transfer in the ancestral population of L. monocytogenes lineage I and II.
24019942	5	2013	PLoS One	Genomic interaction profiles in breast cancer reveal altered chromatin architecture.	Gene transcription can be regulated by remote enhancer regions through chromosome looping either in cis or in trans. Cancer cells are characterized by wholesale changes in long-range gene interactions, but the role that these long-range interactions play in cancer progression and metastasis is not well understood. In this study, we used IGFBP3, a gene involved in breast cancer pathogenesis, as bait in a 4C-seq experiment comparing normal breast cells (HMEC) with two breast cancer cell lines (MCF7, an ER positive cell line, and MDA-MB-231, a triple negative cell line). The IGFBP3 long-range interaction profile was substantially altered in breast cancer. Many interactions seen in normal breast cells are lost and novel interactions appear in cancer lines. We found that in HMEC, the breast carcinoma amplified sequence gene family (BCAS) 1-4 were among the top 10 most significantly enriched regions of interaction with IGFBP3. 3D-FISH analysis indicated that the translocation-prone BCAS genes, which are located on chromosomes 1, 17, and 20, are in close physical proximity with IGFBP3 and each other in normal breast cells. We also found that epidermal growth factor receptor (EGFR), a gene implicated in tumorigenesis, interacts significantly with IGFBP3 and that this interaction may play a role in their regulation. Breakpoint analysis suggests that when an IGFBP3 interacting region undergoes a translocation an additional interaction detectable by 4C is gained. Overall, our data from multiple lines of evidence suggest an important role for long-range chromosomal interactions in the pathogenesis of cancer.
