"PMID";"Method";"Search_Term";"Journal";"Citations";"YearPubmed";"Title";"Abstract"
"26241967";"UMI";"UMI";"IEEE transactions on bio-medical engineering";0;2015;"Study of estimation method for unsteady inflow velocity in two-dimensional ultrasonic-measurement-integrated blood flow simulation.";"Information on hemodynamics is essential for elucidation of mechanisms and development of novel diagnostic methods for circulatory diseases. Two-dimensional ultrasonic-measurement-integrated (2D-UMI) simulation can correctly reproduce an intravascular blood flow field and hemodynamics by feeding back an ultrasonic measurement to the numerical blood flow simulation. In this method it is critically important to give the correct cross-sectional average inflow velocity (inflow velocity) as the boundary condition. However, systematic study has not been done on the relative validity and effectiveness of existing inflow velocity estimation methods for various target flow fields. The aim of this study was to examine the existing methods systematically and to establish a method to accurately estimate inflow velocities for various vessel geometries and flow conditions in 2D-UMI simulations. A numerical experiment was performed for 2D-UMI simulation of blood flow models in a straight vessel with inflow velocity profiles symmetric and asymmetric to the vessel axis using existing evaluation functions based on Doppler velocity error for the inflow velocity estimation. As a result, it was clarified that a significantly large estimation error occurs in the asymmetric flow due to a nonfeedback domain near the downstream end of the calculation domain. Hence, a new inflow velocity estimation method of 2D-UMI simulation is proposed in which the feedback and evaluation domains are extended to the downstream end. Further numerical experiments of 2D-UMI simulation for two realistic vessel geometries of a healthy blood vessel and a stenosed one confirmed the effectiveness of the proposed method."
"26226442";"UMI";"UMI";"The Pediatric infectious disease journal";0;2015;"Efavirenz Concentrations and Probability of HIV Replication in Children.";"In 188 HIV-infected children receiving efavirenz, a lower mid-dose (C12) was associated with a higher risk of HIV-1 viral load &gt;400 copies/mL (p=0.03). Simulations for a normalized population receiving US-FDA weight-band dosing predicted that 15% of children would have a C12 below target threshold (&lt;1.0&amp;thinsp;mg/L) with a 23% risk of viral replication."
"26216042";"UMI";"UMI";"eLife";0;2015;"Mycobacterium ulcerans dynamics in aquatic ecosystems are driven by a complex interplay of abiotic and biotic factors.";"Host-parasite interactions are often embedded within complex host communities and can be influenced by a variety of environmental factors, such as seasonal variations in climate or abiotic conditions in water and soil, which confounds our understanding of the main drivers of many multi-host pathogens. Here, we take advantage of a combination of large environmental data sets on Mycobacterium ulcerans (MU), an environmentally persistent microorganism associated to freshwater ecosystems and present in a large variety of aquatic hosts, to characterize abiotic and biotic factors driving the dynamics of this pathogen in two regions of Cameroon. We find that MU dynamics are largely driven by seasonal climatic factors and certain physico-chemical conditions in stagnant and slow-flowing ecosystems, with an important role of pH as limiting factor. Furthermore, water conditions can modify the effect of abundance and diversity of aquatic organisms on MU dynamics, which suggests a different contribution of two MU transmission routes for aquatic hosts (trophic vs environmental transmission) depending on local abiotic factors."
"26215161";"UMI";"UMI";"BMC biology";0;2015;"Kinetic discrimination of self/non-self RNA by the ATPase activity of RIG-I and MDA5.";"BACKGROUND: The cytoplasmic RIG-like receptors are responsible for the early detection of viruses and other intracellular microbes by activating the innate immune response mediated by type I interferons (IFNs). RIG-I and MDA5 detect virus-specific RNA motifs with short 5'-tri/diphosphorylated, blunt-end double-stranded RNA (dsRNA) and &gt;0.5-2 kb long dsRNA as canonical agonists, respectively. However, in vitro, they can bind to many RNA species, while in cells there is an activation threshold. As SF2 helicase/ATPase family members, ATP hydrolysis is dependent on co-operative RNA and ATP binding. Whereas simultaneous ATP and cognate RNA binding is sufficient to activate RIG-I by releasing autoinhibition of the signaling domains, the physiological role of the ATPase activity of RIG-I and MDA5 remains controversial.RESULTS: A cross-analysis of a rationally designed panel of RNA binding and ATPase mutants and truncated receptors, using type I IFN promoter activation as readout, allows us to refine our understanding of the structure-function relationships of RIG-I and MDA5. RNA activation of RIG-I depends on multiple critical RNA binding sites in its helicase domain as confirmed by functional evidence using novel mutations. We found that RIG-I or MDA5 mutants with low ATP hydrolysis activity exhibit constitutive activity but this was fully reverted when associated with mutations preventing RNA binding to the helicase domain. We propose that the turnover kinetics of the ATPase domain enables the discrimination of self/non-self RNA by both RIG-I and MDA5. Non-cognate, possibly self, RNA binding would lead to fast ATP turnover and RNA disassociation and thus insufficient time for the caspase activation and recruitment domains (CARDs) to promote downstream signaling, whereas tighter cognate RNA binding provides a longer time window for downstream events to be engaged.CONCLUSIONS: The exquisite fine-tuning of RIG-I and MDA5 RNA-dependent ATPase activity coupled to CARD release allows a robust IFN response from a minor subset of non-self RNAs within a sea of cellular self RNAs. This avoids the eventuality of deleterious autoimmunity effects as have been recently described to arise from natural gain-of-function alleles of RIG-I and MDA5."
"26213673";"UMI";"UMI";"Journal of geophysical research. Oceans";0;2015;"The salinity signature of the cross-shelf exchanges in the Southwestern Atlantic Ocean: Numerical simulations.";"A high-resolution model is used to characterize the dominant patterns of sea surface salinity (SSS) variability generated by the freshwater discharges of the Rio de la Plata (RdlP) and the Patos/Mirim Lagoon in the southwestern Atlantic region. We identify three dominant modes of SSS variability. The first two, which have been discussed in previous studies, represent the seasonal and the interannual variations of the freshwater plumes over the continental shelf. The third mode of SSS variability, which has not been discussed hitherto, represents the salinity exchanges between the shelf and the deep ocean. A diagnostic study using floats and passive tracers identifies the pathways taken by the freshwater plumes. During the austral winter (JJA), the plumes leave the shelf region north of the BMC. During the austral summer (DJF), the plumes are entrained more directly into the BMC. A sensitivity study indicates that the high-frequency component of the wind stress forcing controls the vertical structure of the plumes while the low-frequency component of the wind stress forcing and the interannual variations of the RdlP discharge controls the horizontal structure of the plumes. Dynamical analysis reveals that the cross-shelf flow has a dominant barotropic structure and, therefore, the SSS anomalies detected by Aquarius represent net mass exchanges between the shelf and the deep ocean. The net cross-shelf volume flux is 1.21 Sv. This outflow is largely compensated by an inflow from the Patagonian shelf."
"26213672";"UMI";"UMI";"Journal of geophysical research. Oceans";0;2015;"The salinity signature of the cross-shelf exchanges in the Southwestern Atlantic Ocean: Satellite observations.";"Satellite-derived sea surface salinity (SSS) data from Aquarius and SMOS are used to study the shelf-open ocean exchanges in the western South Atlantic near 35°S. Away from the tropics, these exchanges cause the largest SSS variability throughout the South Atlantic. The data reveal a well-defined seasonal pattern of SSS during the analyzed period and of the location of the export of low-salinity shelf waters. In spring and summer, low-salinity waters over the shelf expand offshore and are transferred to the open ocean primarily southeast of the river mouth (from 36°S to 37°30'S). In contrast, in fall and winter, low-salinity waters extend along a coastal plume and the export path to the open ocean distributes along the offshore edge of the plume. The strong seasonal SSS pattern is modulated by the seasonality of the along-shelf component of the wind stress over the shelf. However, the combined analysis of SSS, satellite-derived sea surface elevation and surface velocity data suggest that the precise location of the export of shelf waters depends on offshore circulation patterns, such as the location of the Brazil Malvinas Confluence and mesoscale eddies and meanders of the Brazil Current. The satellite data indicate that in summer, mixtures of low-salinity shelf waters are swiftly driven toward the ocean interior along the axis of the Brazil/Malvinas Confluence. In winter, episodic wind reversals force the low-salinity coastal plume offshore where they mix with tropical waters within the Brazil Current and create a warmer variety of low-salinity waters in the open ocean.</AbstractText>: Satellite-derived sea surface salinity (SSS) data from Aquarius and SMOS are used to study the shelf-open ocean exchanges in the western South Atlantic near 35°S. Away from the tropics, these exchanges cause the largest SSS variability throughout the South Atlantic. The data reveal a well-defined seasonal pattern of SSS during the analyzed period and of the location of the export of low-salinity shelf waters. In spring and summer, low-salinity waters over the shelf expand offshore and are transferred to the open ocean primarily southeast of the river mouth (from 36°S to 37°30'S). In contrast, in fall and winter, low-salinity waters extend along a coastal plume and the export path to the open ocean distributes along the offshore edge of the plume. The strong seasonal SSS pattern is modulated by the seasonality of the along-shelf component of the wind stress over the shelf. However, the combined analysis of SSS, satellite-derived sea surface elevation and surface velocity data suggest that the precise location of the export of shelf waters depends on offshore circulation patterns, such as the location of the Brazil Malvinas Confluence and mesoscale eddies and meanders of the Brazil Current. The satellite data indicate that in summer, mixtures of low-salinity shelf waters are swiftly driven toward the ocean interior along the axis of the Brazil/Malvinas Confluence. In winter, episodic wind reversals force the low-salinity coastal plume offshore where they mix with tropical waters within the Brazil Current and create a warmer variety of low-salinity waters in the open ocean.KEY POINTS: Satellite salinity sensors capture low-salinity detrainment events from shelves SW Atlantic low-salinity detrainments cause highest basin-scale variability In summer low-salinity detrainments cause extended low-salinity anomalies."
"26209408";"UMI";"UMI";"Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology";0;2015;"Identification of a duplicated V3 domain in NS5A associated with cirrhosis and hepatocellular carcinoma in HCV-1b patients.";"BACKGROUND: The NS5A protein of the hepatitis C virus has been shown to be involved in the development of hepatocellular carcinoma.OBJECTIVES: In a French multicenter study, we investigated the clinical and epidemiological features of a new HCV genotype 1b strain bearing a wide insertion into the V3 domain.STUDY DESIGN: We studied NS5A gene sequences in 821 French patients infected with genotype 1b HCV.RESULTS: We identified an uncharacterized V3 insertion without ORF disruption in 3.05% of the HCV sequences. The insertion comprised 31 amino-acids for the majority of patients; 3 patients had 27 amino-acids insertions and 1 had a 12 amino-acids insertion. Sequence identity between the 31 amino-acids insertions and the V3 domain ranged from 48 to 96% with E-values above 4e(-5), thus illustrating sequence homology and a partial gene duplication event that to our knowledge has never been reported in HCV. Moreover we showed the presence of the duplication at the time of infection and its persistence at least during 12 years in the entire quasispecies. No association was found with extrahepatic diseases. Conversely, patients with cirrhosis were two times more likely to have HCV with this genetic characteristic (p=0.04). Moreover, its prevalence increased with liver disease severity (from 3.0% in patients without cirrhosis to 9.4% in patients with both cirrhosis and HCC, p for trend=0.045).CONCLUSIONS: We identified a duplicated V3 domain in the HCV-1b NS5A protein for the first time. The duplication may be associated with unfavorable evolution of liver disease including a possible involvement in liver carcinogenesis."
"26185607";"UMI";"UMI";"Mediterranean journal of hematology and infectious diseases";0;2015;"High Level of HBV DNA Virus in the Breast Milk Seems not to Contraindicate Breastfeeding.";""
"26181708";"UMI";"UMI";"Journal of acquired immune deficiency syndromes (1999)";0;2015;"Gender Differences in Adherence and Response to Antiretroviral Treatment in the Stratall Trial in Rural District Hospitals in Cameroon.";"BACKGROUND: Evidence of gender differences in antiretroviral treatment (ART) outcomes in sub-Saharan Africa is conflicting. Our objective was to assess gender differences in (1) adherence to ART and (2) virologic failure, immune reconstitution, mortality, and disease progression adjusting for adherence.METHODS: Cohort study among 459 ART-naive patients followed up 24 months after initiation in 2006-2010 in 9 rural district hospitals. Adherence to ART was assessed using (1) a validated tool based on multiple patient self-reports and (2) antiretroviral plasma concentrations. The associations between gender and the outcomes were assessed using multivariate mixed models or accelerated time failure models.RESULTS: One hundred thirty-five patients (29.4%) were men. At baseline, men were older, had higher body mass index and hemoglobin level, and received more frequently efavirenz than women. Gender was not associated with self-reported adherence (P = 0.872, 0.169, and 0.867 for moderate adherence, low adherence, and treatment interruption, respectively) or with antiretroviral plasma concentrations (P = 0.549 for nevirapine/efavirenz). In contrast, male gender was associated with virologic failure [odds ratio: 2.18, 95% confidence interval (CI): 1.31 to 3.62, P = 0.003], lower immunologic reconstitution (coefficient: -58.7 at month 24, 95% CI: -100.8 to -16.6, P = 0.006), and faster progression to death (time ratio: 0.30, 95% CI: 0.12 to 0.78, P = 0.014) and/or to World Health Organization stage 4 event (time ratio: 0.27, 95% CI: 0.09 to 0.79, P = 0.017).CONCLUSIONS: Our study provides important evidence that African men are more vulnerable to ART failure than women and that the male vulnerability extends beyond adherence issues. Additional studies are needed to determine the causes for this vulnerability to optimize HIV care. However, personalized adherence support remains crucial."
"26172575";"UMI";"UMI";"ACS chemical biology";0;2015;"Analysis of the Resistance Mechanism of a Benzoxaborole Inhibitor Reveals Insight into the Leucyl-tRNA Synthetase Editing Mechanism.";"A new class of antimicrobial benzoxaborole compounds was identified as a potent inhibitor of leucyl-tRNA synthetase (LeuRS) and therefore of protein synthesis. In a novel mechanism, AN2690 (5-fluoro-1,3-dihydro-1-hydroxy-2,1-benzoxaborole) blocks fungal cytoplasmic LeuRS by covalently trapping tRNA(Leu) in the editing site of the enzyme's CP1 domain. However, some resistant mutation sites are located outside of the CP1 hydrolytic editing active site. Thus, their mode of action that undermines drug inhibition was not understood. A combination of X-ray crystallography, molecular dynamics, metadynamics, biochemical experiments, and mutational analysis of a distal benzoxaborole-resistant mutant uncovered a eukaryote-specific tyrosine &quot;switch&quot; that is critical to tRNA-dependent post-transfer editing. The tyrosine &quot;switch&quot; has three states that shift between interactions with a lysine and the 3'-hydroxyl of the tRNA terminus, to inhibit or promote post-transfer editing. The oxaborole's mechanism of action capitalizes upon one of these editing active site states. This tunable editing mechanism in eukaryotic and archaeal LeuRSs is proposed to facilitate precise quality control of aminoacylation fidelity. These mechanistic distinctions could also be capitalized upon for development of the benzoxaboroles as a broad spectrum antibacterial."
"26166485";"UMI";"UMI";"Chemical communications (Cambridge, England)";0;2015;"Isolation of a Lewis base stabilized parent phosphenium (PH2(+)) and related species.";"The parent phosphenium ion (PH2(+)), and even any phosphenium salts bearing a hydrogen (HRP(+)), have never been observed. The addition of trifluoromethanesulfonic acid and carbon electrophiles to an NHC-PH adduct, featuring a very bulky NHC, allows for the preparation and isolation of such compounds. Computational investigations show that most of the positive charge is localized at phosphorus, demonstrating the phosphenium nature of this compound. Further, the PH moiety is able to utilize one or both of its lone pairs to bind to one or two metals."
"26154304";"UMI";"UMI";"Proteomics";0;2015;"Identification of proteins involved in desiccation tolerance in the red seaweed Pyropia orbicularis (Rhodophyta, Bangiales).";"Extreme reduction in cellular water content leads to desiccation, which, if persistent, affects the physiology of organisms, mainly through oxidative stress. Some organisms are highly tolerant to desiccation, including resurrection plants and certain intertidal seaweeds. One such species is Pyropia orbicularis, a rhodophycean that colonizes upper intertidal zones along the Chilean coast. Despite long, daily periods of air exposure due to tides, this alga is highly tolerant to desiccation. The present study examined the proteome of P. orbicularis by 2DE and LC-MS/MS analyses to determine the proteins associated with desiccation tolerance (DT). The results showed that, under natural conditions, there were significant changes in the protein profile during low tide as compared to naturally hydrated plants at high tide. These changes were mainly in newly appeared proteins spots such as chaperones, monodehydroascorbate reductase, and manganese superoxide dismutase, among others. Previously undescribed proteins under desiccation conditions included phycobiliproteins, glyoxalase I, and phosphomannomutase. These changes evidenced that several physiological responses involved in DT are activated during low tide, including decreased photosynthetic activity, increased antioxidant capacity, and the preservation of cell physiology by regulating water content, cell wall structure, and cell volume. Similar responses have been observed in resurrection plants and bryophytes exposed to desiccation. Therefore, the coordinated activation of different desiccation tolerance pathways in P. orbicularis could explain the successful biological performance of this seaweed in the upper intertidal rocky zones."
"26136820";"UMI";"UMI";"Evolutionary applications";0;2015;"Evolutionary perspective of cancer: myth, metaphors, and reality.";"The evolutionary perspective of cancer (which origins and dynamics result from evolutionary processes) has gained significant international recognition over the past decade and generated a wave of enthusiasm among researchers. In this context, several authors proposed that insights into evolutionary and adaptation dynamics of cancers can be gained by studying the evolutionary strategies of organisms. Although this reasoning is fundamentally correct, in our opinion, it contains a potential risk of excessive adaptationism, potentially leading to the suggestion of complex adaptations that are unlikely to evolve among cancerous cells. For example, the ability of recognizing related conspecifics and adjusting accordingly behaviors as in certain free-living species appears unlikely in cancer. Indeed, despite their rapid evolutionary rate, malignant cells are under selective pressures for their altered lifestyle for only few decades. In addition, even though cancer cells can theoretically display highly sophisticated adaptive responses, it would be crucial to determine the frequency of their occurrence in patients with cancer, before therapeutic applications can be considered. Scientists who try to explain oncogenesis will need in the future to critically evaluate the metaphorical comparison of selective processes affecting cancerous cells with those affecting organisms. This approach seems essential for the applications of evolutionary biology to understand the origin of cancers, with prophylactic and therapeutic applications."
"26136819";"UMI";"UMI";"Evolutionary applications";0;2015;"Cancer: an emergent property of disturbed resource-rich environments? Ecology meets personalized medicine.";"For an increasing number of biologists, cancer is viewed as a dynamic system governed by evolutionary and ecological principles. Throughout most of human history, cancer was an uncommon cause of death and it is generally accepted that common components of modern culture, including increased physiological stresses and caloric intake, favor cancer development. However, the precise mechanisms for this linkage are not well understood. Here, we examine the roles of ecological and physiological disturbances and resource availability on the emergence of cancer in multicellular organisms. We argue that proliferation of 'profiteering phenotypes' is often an emergent property of disturbed, resource-rich environments at all scales of biological organization. We review the evidence for this phenomenon, explore it within the context of malignancy, and discuss how this ecological framework may offer a theoretical background for novel strategies of cancer prevention. This work provides a compelling argument that the traditional separation between medicine and evolutionary ecology remains a fundamental limitation that needs to be overcome if complex processes, such as oncogenesis, are to be completely understood."
"26135844";"UMI";"UMI";"Langmuir : the ACS journal of surfaces and colloids";0;2015;"Control of the Pore Texture in Nanoporous Silicon via Chemical Dissolution.";"The surface and textural properties of porous silicon (pSi) control many of its physical properties essential to its performance in key applications such as optoelectronics, energy storage, luminescence, sensing, and drug delivery. Here, we combine experimental and theoretical tools to demonstrate that the surface roughness at the nanometer scale of pSi can be tuned in a controlled fashion using partial thermal oxidation followed by removal of the resulting silicon oxide layer with hydrofluoric acid (HF) solution. Such a process is shown to smooth the pSi surface by means of nitrogen adsorption, electron microscopy, and small-angle X-ray and neutron scattering. Statistical mechanics Monte Carlo simulations, which are consistent with the experimental data, support the interpretation that the pore surface is initially rough and that the oxidation/oxide removal procedure diminishes the surface roughness while increasing the pore diameter. As a specific example considered in this work, the initial roughness ξ ∼ 3.2 nm of pSi pores having a diameter of 7.6 nm can be decreased to 1.0 nm following the simple procedure above. This study allows envisioning the design of pSi samples with optimal surface properties toward a specific process."
