"PMID";"Method";"Search_Term";"Journal";"Citations";"YearPubmed";"Title";"Abstract"
"26134906";"Hi-C";"Hi-C";"Cold Spring Harbor protocols";0;2015;"Hi-C in Budding Yeast.";"Hi-C enables simultaneous detection of interaction frequencies between all possible pairs of restriction fragments in the genome. The Hi-C method is based on chromosome conformation capture (3C), which uses formaldehyde cross-linking to fix chromatin regions that interact in three-dimensional space, irrespective of their genomic locations. In the Hi-C protocol described here, cross-linked chromatin is digested with HindIII and the ends are filled in with a nucleotide mix containing biotinylated dCTP. These fragments are ligated together, and the resulting chimeric molecules are purified and sheared to reduce length. Finally, biotinylated ligation junctions are pulled down with streptavidin-coated beads, linked to high-throughput sequencing adaptors, and amplified via polymerase chain reaction (PCR). The resolution of the Hi-C data set will depend on the depth of sequencing and choice of restriction enzyme. When sufficient sequence reads are obtained, information on chromatin interactions and chromosome conformation can be derived at single restriction fragment resolution for complete genomes."
"26119342";"Hi-C";"Hi-C";"Cell";0;2015;"Mapping Nucleosome Resolution Chromosome Folding in Yeast by Micro-C.";"We describe a Hi-C-based method, Micro-C, in which micrococcal nuclease is used instead of restriction enzymes to fragment chromatin, enabling nucleosome resolution chromosome folding maps. Analysis of Micro-C maps for budding yeast reveals abundant self-associating domains similar to those reported in other species, but not previously observed in yeast. These structures, far shorter than topologically associating domains in mammals, typically encompass one to five genes in yeast. Strong boundaries between self-associating domains occur at promoters of highly transcribed genes and regions of rapid histone turnover that are typically bound by the RSC chromatin-remodeling complex. Investigation of chromosome folding in mutants confirms roles for RSC, &quot;gene looping&quot; factor Ssu72, Mediator, H3K56 acetyltransferase Rtt109, and the N-terminal tail of H4 in folding of the yeast genome. This approach provides detailed structural maps of a eukaryotic genome, and our findings provide insights into the machinery underlying chromosome compaction."
"26111025";"Hi-C";"Hi-C";"Epigenomics";0;2015;"Breaking TADs: insights into hierarchical genome organization.";""
"26096785";"Hi-C";"Hi-C";"FEBS letters";0;2015;"Chromosome domain architecture and dynamic organization of the fission yeast genome.";"Advanced techniques including the chromosome conformation capture (3C) methodology and its derivatives are complementing microscopy approaches to study genome organization, and are revealing new details of three-dimensional (3D) genome architecture at increasing resolution. The fission yeast Schizosaccharomyces pombe (S. pombe) comprises a small genome featuring organizational elements of more complex eukaryotic systems, including conserved heterochromatin assembly machinery. Here we review key insights into genome organization revealed in this model system through a variety of techniques. We discuss the predominant role of Rabl-like configuration for interphase chromosome organization and the dynamic changes that occur during mitosis and meiosis. High resolution Hi-C studies have also revealed the presence of locally crumpled chromatin regions called &quot;globules&quot; along chromosome arms, and implicated a critical role for pericentromeric heterochromatin in imposing fundamental constraints on the genome to maintain chromosome territoriality and stability. These findings have shed new light on the connections between genome organization and function. It is likely that insights gained from the S. pombe system will also broadly apply to higher eukaryotes."
"26087836";"Hi-C";"Hi-C";"Developmental neuroscience";0;2015;"Effects of Neonatal Hypoxic-Ischemic Injury and Hypothermic Neuroprotection on Neural Progenitor Cells in the Mouse Hippocampus.";"Neonatal hypoxic-ischemic injury (HI) results in widespread cerebral encephalopathy and affects structures that are essential for neurocognitive function, such as the hippocampus. The dentate gyrus contains a reservoir of neural stem and progenitor cells (NSPCs) that are critical for postnatal development and normal adult function of the hippocampus, and may also facilitate the recovery of function after injury. Using a neonatal mouse model of mild-to-moderate HI and immunohistochemical analysis of NSPC development markers, we asked whether these cells are vulnerable to HI and how they respond to both injury and hypothermic therapy. We found that cleaved caspase-3 labeling in the subgranular zone, where NSPCs are located, is increased by more than 30-fold after HI. The population of cells positive for both proliferating cell nuclear antigen and nestin (PCNA+Nes+), which represent primarily actively proliferating NSPCs, are acutely decreased by 68% after HI. The NSPC population expressing NeuroD1, a marker for NSPCs transitioning to become fate-committed neural progenitors, was decreased by 47%. One week after HI, there was a decrease in neuroblasts and immature neurons in the dentate gyrus, as measured by doublecortin (DCX) immunolabeling, and at the same time PCNA+Nes+ cell density was increased by 71%. NSPCs expressing Tbr2, which identifies a highly proliferative intermediate neural progenitor population, increased by 107%. Hypothermia treatment after HI partially rescues both the acute decrease in PCNA+Nes+ cell density at 1 day after injury and the chronic loss of DCX immunoreactivity and reduction in NeuroD1 cell density measured at 1 week after injury. Thus, we conclude that HI causes an acute loss of dentate gyrus NSPCs, and that hypothermia partially protects NSPCs from HI. © 2015 S. Karger AG, Basel."
"26084362";"Hi-C";"Hi-C";"The Journal of nutrition";0;2015;"Maternal Dietary Patterns during the Second Trimester Are Associated with Preterm Birth.";"BACKGROUND: Preterm birth is one of the leading causes of neonatal morbidity in the United States. Despite decades of research, the etiology is largely unknown.OBJECTIVE: The purpose of our study was to examine the association between maternal dietary patterns during pregnancy and preterm birth.METHODS: This prospective cohort study used data from the PIN (Pregnancy, Infection, and Nutrition) study (n = 3143). Dietary intake was assessed at 26-29 wk of gestation by using a food-frequency questionnaire, and patterns were derived by using factor analysis and the Dietary Approaches to Stop Hypertension (DASH) diet. Associations between dietary patterns and preterm birth were assessed by logistic regression.RESULTS: Four dietary patterns were identified from the factor analysis characterized by high intakes of the following: 1) fruits, vegetables, low-fat dairy, high-fiber and fortified cereals, nonfried chicken and fish, and wheat bread; 2) beans, corn, French fries, hamburgers or cheeseburgers, white potatoes, fried chicken, mixed dishes, and ice cream; 3) collard greens, coleslaw or cabbage, red and processed meats, cornbread or hushpuppies, whole milk, and vitamin C-rich drinks; and 4) shellfish, pizza, salty snacks, and refined grains. Increased odds of preterm birth were found for a diet characterized by a high consumption of collard greens, coleslaw or cabbage, red meats, fried chicken and fish, processed meats, cornbread or hushpuppies, eggs or egg biscuits, gravy, whole milk, and vitamin C-rich drinks such as Kool-Aid (Kraft Foods) and Hi-C (Minute Maid Co.) (adjusted OR for quartile 4 vs. quartile 1: 1.55; 95% CI: 1.07, 2.24). Greater adherence to the DASH diet was associated with decreased odds of preterm birth compared with women in the lowest quartile (adjusted OR for quartile 4 vs. quartile 1: 0.59; 95% CI: 0.40, 0.85).CONCLUSIONS: Diet quality during pregnancy is associated with preterm birth; thus, preconceptional and early prenatal dietary counseling promoting healthy dietary intake could improve pregnancy outcomes."
"26059817";"Hi-C";"Hi-C";"Journal of cellular physiology";0;2015;"C-ing the Genome: A Compendium of Chromosome Conformation Capture Methods to Study Higher-Order Chromatin Organization.";"Three-dimensional organization of the chromatin has important roles in transcription, replication, DNA repair, and pathologic events such as translocations. There are two fundamental ways to study higher-order chromatin organization: microscopic and molecular approaches. In this review, we briefly introduce the molecular approaches, focusing on chromosome conformation capture or&quot;3C&quot; technology and its derivatives, which can be used to probe chromatin folding at resolutions beyond that provided by microscopy techniques. We further discuss the different types of data generated by the 3C-based methods and how they can be used to answer distinct biological questions. This article is protected by copyright. All rights reserved."
"26034063";"Hi-C";"Hi-C";"Bioinformatics (Oxford, England)";0;2015;"Mango: a bias-correcting ChIA-PET analysis pipeline.";"MOTIVATION: Chromatin Interaction Analysis by Paired-End Tag sequencing (ChIA-PET) is an established method for detecting genome-wide looping interactions at high resolution. Current ChIA-PET analysis software packages either fail to correct for non-specific interactions due to genomic proximity or only address a fraction of the steps required for data processing. We present Mango, a complete ChIA-PET data analysis pipeline that provides statistical confidence estimates for interactions and corrects for major sources of bias including differential peak enrichment and genomic proximity.RESULTS: Comparison to the existing software packages, ChIA-PET Tool and ChiaSig revealed that Mango interactions exhibit much better agreement with high-resolution Hi-C data. Importantly, Mango executes all steps required for processing ChIA-PET datasets, whereas ChiaSig only completes 20% of the required steps. Application of Mango to multiple available ChIA-PET datasets permitted the independent rediscovery of known trends in chromatin loops including enrichment of CTCF, RAD21, SMC3 and ZNF143 at the anchor regions of interactions and strong bias for convergent CTCF motifs.AVAILABILITY AND IMPLEMENTATION: Mango is open source and distributed through github at https://github.com/dphansti/mango.CONTACT: mpsnyder@standford.eduSupplementary information: Supplementary data are available at Bioinformatics online."
"26028501";"Hi-C";"Hi-C";"FEBS letters";0;2015;"The 4D nucleome: Evidence for a dynamic nuclear landscape based on co-aligned active and inactive nuclear compartments.";"Recent methodological advancements in microscopy and DNA sequencing-based methods provide unprecedented new insights into the spatio-temporal relationships between chromatin and nuclear machineries. We discuss a model of the underlying functional nuclear organization derived mostly from electron and super-resolved fluorescence microscopy studies. It is based on two spatially co-aligned, active and inactive nuclear compartments (ANC and INC). The INC comprises the compact, transcriptionally inactive core of chromatin domain clusters (CDCs). The ANC is formed by the transcriptionally active periphery of CDCs, called the perichromatin region (PR), and the interchromatin compartment (IC). The IC is connected to nuclear pores and serves nuclear import and export functions. The ANC is the major site of RNA synthesis. It is highly enriched in epigenetic marks for transcriptionally competent chromatin and RNA Polymerase II. Marks for silent chromatin are enriched in the INC. Multi-scale cross-correlation spectroscopy suggests that nuclear architecture resembles a random obstacle network for diffusing proteins. An increased dwell time of proteins and protein complexes within the ANC may help to limit genome scanning by factors or factor complexes to DNA exposed within the ANC."
"26013771";"Hi-C";"Hi-C";"Genome biology";0;2015;"Integrative modeling reveals the principles of multi-scale chromatin boundary formation in human nuclear organization.";"BACKGROUND: Interphase chromosomes adopt a hierarchical structure, and recent data have characterized their chromatin organization at very different scales, from sub-genic regions associated with DNA-binding proteins at the order of tens or hundreds of bases, through larger regions with active or repressed chromatin states, up to multi-megabase-scale domains associated with nuclear positioning, replication timing and other qualities. However, we have lacked detailed, quantitative models to understand the interactions between these different strata.RESULTS: Here we collate large collections of matched locus-level chromatin features and Hi-C interaction data, representing higher-order organization, across three human cell types. We use quantitative modeling approaches to assess whether locus-level features are sufficient to explain higher-order structure, and identify the most influential underlying features. We identify structurally variable domains between cell types and examine the underlying features to discover a general association with cell-type-specific enhancer activity. We also identify the most prominent features marking the boundaries of two types of higher-order domains at different scales: topologically associating domains and nuclear compartments. We find parallel enrichments of particular chromatin features for both types, including features associated with active promoters and the architectural proteins CTCF and YY1.CONCLUSIONS: We show that integrative modeling of large chromatin dataset collections using random forests can generate useful insights into chromosome structure. The models produced recapitulate known biological features of the cell types involved, allow exploration of the antecedents of higher-order structures and generate testable hypotheses for further experimental studies."
"26001583";"Hi-C";"Hi-C";"BMC bioinformatics";0;2015;"Probing long-range interactions by extracting free energies from genome-wide chromosome conformation capture data.";"BACKGROUND: A variety of DNA binding proteins are involved in regulating and shaping the packing of chromatin. They aid the formation of loops in the DNA that function to isolate different structural domains. A recent experimental technique, Hi-C, provides a method for determining the frequency of such looping between all distant parts of the genome. Given that the binding locations of many chromatin associated proteins have also been measured, it has been possible to make estimates for their influence on the long-range interactions as measured by Hi-C. However, a challenge in this analysis is the predominance of non-specific contacts that mask out the specific interactions of interest.RESULTS: We show that transforming the Hi-C contact frequencies into free energies gives a natural method for separating out the distance dependent non-specific interactions. In particular we apply Principal Component Analysis (PCA) to the transformed free energy matrix to identify the dominant modes of interaction. PCA identifies systematic effects as well as high frequency spatial noise in the Hi-C data which can be filtered out. Thus it can be used as a data driven approach for normalizing Hi-C data. We assess this PCA based normalization approach, along with several other normalization schemes, by fitting the transformed Hi-C data using a pairwise interaction model that takes as input the known locations of bound chromatin factors. The result of fitting is a set of predictions for the coupling energies between the various chromatin factors and their effect on the energetics of looping. We show that the quality of the fit can be used as a means to determine how much PCA filtering should be applied to the Hi-C data.CONCLUSIONS: We find that the different normalizations of the Hi-C data vary in the quality of fit to the pairwise interaction model. PCA filtering can improve the fit, and the predicted coupling energies lead to biologically meaningful insights for how various chromatin bound factors influence the stability of DNA loops in chromatin."
"26000633";"Hi-C";"Hi-C";"PLoS computational biology";0;2015;"Improving 3D Genome Reconstructions Using Orthologous and Functional Constraints.";"The study of the 3D architecture of chromosomes has been advancing rapidly in recent years. While a number of methods for 3D reconstruction of genomic models based on Hi-C data were proposed, most of the analyses in the field have been performed on different 3D representation forms (such as graphs). Here, we reproduce most of the previous results on the 3D genomic organization of the eukaryote Saccharomyces cerevisiae using analysis of 3D reconstructions. We show that many of these results can be reproduced in sparse reconstructions, generated from a small fraction of the experimental data (5% of the data), and study the properties of such models. Finally, we propose for the first time a novel approach for improving the accuracy of 3D reconstructions by introducing additional predicted physical interactions to the model, based on orthologous interactions in an evolutionary-related organism and based on predicted functional interactions between genes. We demonstrate that this approach indeed leads to the reconstruction of improved models."
"25995611";"Hi-C";"Hi-C";"Cancer informatics";0;2015;"Prioritization of cancer-related genomic variants by SNP association network.";"We have developed a general framework to construct an association network of single nucleotide polymorphisms (SNPs) (SNP association network, SAN) based on the functional interactions of genes located in the flanking regions of SNPs. SAN, which was constructed based on protein-protein interactions in the Human Protein Reference Database (HPRD), showed significantly enriched signals in both linkage disequilibrium (LD) and long-range chromatin interaction (Hi-C). We used this network to further develop two methods for predicting and prioritizing disease-associated genes from genome-wide association studies (GWASs). We found that random walk with restart (RWR) using SAN (RWR-SAN) can greatly improve the prediction of lung-cancer-associated genes by comparing RWR with the use of network in HPRD (AUC 0.81 vs 0.66). In a reanalysis of the GWAS dataset of age-related macular degeneration (AMD), SAN could identify more potential AMD-associated genes that were previously ranked lower in the GWAS study. The interactions in SAN could facilitate the study of complex diseases."
"25995270";"Hi-C";"Hi-C";"Genome research";0;2015;"Topologically associating domains and their long-range contacts are established during early G1 coincident with the establishment of the replication-timing program.";"Mammalian genomes are partitioned into domains that replicate in a defined temporal order. These domains can replicate at similar times in all cell types (constitutive) or at cell type-specific times (developmental). Genome-wide chromatin conformation capture (Hi-C) has revealed sub-megabase topologically associating domains (TADs), which are the structural counterparts of replication domains. Hi-C also segregates inter-TAD contacts into defined 3D spatial compartments that align precisely to genome-wide replication timing profiles. Determinants of the replication-timing program are re-established during early G1 phase of each cell cycle and lost in G2 phase, but it is not known when TAD structure and inter-TAD contacts are re-established after their elimination during mitosis. Here, we use multiplexed 4C-seq to study dynamic changes in chromatin organization during early G1. We find that both establishment of TADs and their compartmentalization occur during early G1, within the same time frame as establishment of the replication-timing program. Once established, this 3D organization is preserved either after withdrawal into quiescence or for the remainder of interphase including G2 phase, implying 3D structure is not sufficient to maintain replication timing. Finally, we find that developmental domains are less well compartmentalized than constitutive domains and display chromatin properties that distinguish them from early and late constitutive domains. Overall, this study uncovers a strong connection between chromatin re-organization during G1, establishment of replication timing, and its developmental control."
"25965262";"Hi-C";"Hi-C";"PLoS computational biology";0;2015;"Hi-C Chromatin Interaction Networks Predict Co-expression in the Mouse Cortex.";"The three dimensional conformation of the genome in the cell nucleus influences important biological processes such as gene expression regulation. Recent studies have shown a strong correlation between chromatin interactions and gene co-expression. However, predicting gene co-expression from frequent long-range chromatin interactions remains challenging. We address this by characterizing the topology of the cortical chromatin interaction network using scale-aware topological measures. We demonstrate that based on these characterizations it is possible to accurately predict spatial co-expression between genes in the mouse cortex. Consistent with previous findings, we find that the chromatin interaction profile of a gene-pair is a good predictor of their spatial co-expression. However, the accuracy of the prediction can be substantially improved when chromatin interactions are described using scale-aware topological measures of the multi-resolution chromatin interaction network. We conclude that, for co-expression prediction, it is necessary to take into account different levels of chromatin interactions ranging from direct interaction between genes (i.e. small-scale) to chromatin compartment interactions (i.e. large-scale)."
